FEN,Moves,Moves_UCI,Puzzle_ID,%win_LST_best_move,%win_Stockfish_best_move,CP_LST_best_move,CP_Stockfish_best_move,move_LST,correct_LST,%win_LST_move_LST,%win_Stockfish_move_LST,CP_LST_move_LST,CP_Stockfish_move_LST,move_Stockfish,correct_Stockfish,%win_LST_move_Stockfish,%win_Stockfish_move_Stockfish,CP_LST_move_Stockfish,CP_Stockfish_move_Stockfish
r1b2rk1/1pp1ppbp/4q1pB/8/1p6/3BQN2/1PP2PPP/2KR3R b - - 0 1,Bc3,g7c3,089CBP,0.7176005160005392,0.5767131009559461,253,84,g7c3,True,0.7176005160005392,0.5767131009559461,253,84,g7c3,True,0.7176005160005392,0.5767131009559461,253,84
1rb2r2/1p1n1pk1/2p1n1p1/p3P2p/2qP3R/2N3NP/PP1Q2B1/5RK1 w - - 0 1,Bd5,g2d5,090CBP,0.7332743165154858,0.7845548408574753,274,351,g3h5,False,0.7803144920518176,0.7606366555288884,344,314,g2d5,True,0.7332743165154858,0.7845548408574753,274,351
r4r2/ppp4k/2qpB1pp/7n/3Qn3/2BP4/PPP4P/5R1K w - - 0 1,Bg8+,e6g8,091CBP,0.09297786407587161,0.8987555723308257,-618,593,d4h8,False,0.42736810312680973,0.5,-79,0,e6g8,True,0.09297786407587161,0.8987555723308257,-618,593
rnbq1rk1/pp2bppp/5n1B/2pp4/8/2N2NQ1/PPP1PPPP/R3KB1R b KQ - 0 1,Nh5,f6h5,092CBP,0.662185137702538,0.6968093609074746,182,226,f6h5,True,0.662185137702538,0.6968093609074746,182,226,f6h5,True,0.662185137702538,0.6968093609074746,182,226
7r/Bk3p2/3bpP2/3rn3/Rq6/1PR3P1/2Q2P1P/6K1 b - - 0 1,Nf3+,e5f3,093CBP,0.29381208553357663,0.7399503894412024,-238,284,b4b5,False,0.5502139850809313,0.4926363724400336,54,-8,e5f3,True,0.29381208553357663,0.7399503894412024,-238,284
4rrk1/5bpp/3R1p2/2Q5/2p1N3/Pq2P3/6PP/5RK1 w - - 0 1,Rdxf6,d6f6,094CBP,0.34091395518923684,0.5,-179,0,d6b6,False,0.39500569198058827,0.44226590014833245,-115,-63,d6f6,True,0.34091395518923684,0.5,-179,0
6rk/4P1p1/1p5p/5Bb1/p1p1P3/1bB3qP/3Q2P1/R6K w - - 0 1,Bxg7+,c3g7,095CBP,0.42555366073446166,0.9177198589157038,-81,655,c3g7,True,0.42555366073446166,0.9177198589157038,-81,655,c3g7,True,0.42555366073446166,0.9177198589157038,-81,655
b1r5/5k2/pR2p1p1/4B2p/2q2P2/4p2P/P2r2P1/4Q1RK w - - 0 1,Qh4,e1h4,096CBP,0.2644583313343478,0.5046024700028845,-277,5,f4f5,False,0.3271105967978769,0.20685972352259474,-195,-365,e1h4,True,0.2644583313343478,0.5046024700028845,-277,5
1r3rk1/p3p2p/3pbpp1/8/2P1NP2/1P2B1P1/PqQ3BP/b4RK1 w - - 0 1,Qb1,c2b1,097CBP,0.4934418702199792,0.6944706044506174,-7,223,c2b1,True,0.4934418702199792,0.6944706044506174,-7,223,c2b1,True,0.4934418702199792,0.6944706044506174,-7,223
1kN4r/1P3p2/p2b1P2/4p3/1p2B3/1P2B1P1/2p1qP1P/R5K1 b - - 0 1,Bc5,d6c5,098CBP,0.8063932399088287,0.8084071495958991,387,391,d6c5,True,0.8063932399088287,0.8084071495958991,387,391,d6c5,True,0.8063932399088287,0.8084071495958991,387,391
r3kb1r/pp3ppp/1qp2n2/n2Pp3/Q1p1P3/2N5/PP1B1PPP/R3KB1R w KQkq - 0 1,Nd1,c3d1,099CBP,0.6493540219680526,0.6834245628600051,167,209,c3d1,True,0.6493540219680526,0.6834245628600051,167,209,c3d1,True,0.6493540219680526,0.6834245628600051,167,209
3r2k1/pp2R1bp/6p1/3q1p2/3PbBB1/7P/PP3PP1/4Q1K1 w - - 0 1,Bd1,g4d1,100CBP,0.6590209557358807,0.7469727509866535,178,294,g4d1,True,0.6590209557358807,0.7469727509866535,178,294,g4d1,True,0.6590209557358807,0.7469727509866535,178,294
3r1k2/2qbb1p1/p3ppr1/1p2p3/4P2Q/5B1P/PPPR1P2/1N1R3K w - - 0 1,Qh8+,h4h8,101CBP,0.6854245491290474,0.705297423779081,211,237,h4h8,True,0.6854245491290474,0.705297423779081,211,237,h4h8,True,0.6854245491290474,0.705297423779081,211,237
2r3k1/4p2R/6p1/2q1P1Np/6nP/p2Q4/1PP3P1/1K6 b - - 0 1,a2+,a3a2,102CBP,0.6628718999913303,0.7888795193695529,183,358,a3a2,True,0.6628718999913303,0.7888795193695529,183,358,a3a2,True,0.6628718999913303,0.7888795193695529,183,358
r4kr1/1R2b1p1/p1n1pn2/4p2B/8/2N5/P1PB3P/4KR2 w - - 0 1,Rxf6+,f1f6,103CBP,0.4663789442361097,0.7151480474362403,-36,250,c3e4,False,0.5359764779865641,0.45319095389262815,39,-51,f1f6,True,0.4663789442361097,0.7151480474362403,-36,250
2rr2k1/pb2bppp/1pq1pn2/4P1B1/8/2N5/PPB1QPPP/3RR1K1 w - - 0 1,Qf1,e2f1,104CBP,0.5542137444539996,0.5767131009559461,59,84,e2f1,True,0.5542137444539996,0.5767131009559461,59,84,e2f1,True,0.5542137444539996,0.5767131009559461,59,84
6k1/5p2/3p1Qp1/2qPn2p/1p2P3/pP5P/P4RPK/4rB2 w - - 0 1,g4,g2g4,105CBP,0.2184507446197003,0.4286889425850106,-346,-78,f6d8,False,0.27913401282346784,0.28260706642917927,-257,-253,g2g4,True,0.2184507446197003,0.4286889425850106,-346,-78
3r2k1/5p2/pp2p2p/7P/4BPpq/4BbN1/Pb3Q2/5RK1 b - - 0 1,Rd2,d8d2,106CBP,0.2859251099510516,0.7606366555288884,-248,314,f3e4,False,0.4252403556288907,0.35937299492456853,-81,-157,d8d2,True,0.2859251099510516,0.7606366555288884,-248,314
rnbr2k1/pp2qpp1/8/3p3Q/3N2p1/2R1P3/PP3P1P/4KBR1 w - - 0 1,Bd3,f1d3,107CBP,0.6409994780886068,0.7299091321665175,157,270,f1d3,True,0.6409994780886068,0.7299091321665175,157,270,f1d3,True,0.6409994780886068,0.7299091321665175,157,270
6rk/pp5p/3pN2b/3PPq2/3P4/2Q4P/PP2R2K/5B2 b - - 0 1,Bf4+,h6f4,108CBP,0.1714174598917375,0.2340414606810215,-427,-322,f5f1,False,0.6801703093274583,0.5758139966794447,204,83,f5f1,False,0.6801703093274583,0.5758139966794447,204,83
1r6/2q1k2p/1P3nr1/2p1bQ2/R1B5/4p2P/1P4P1/3R3K b - - 0 1,e2,e3e2,109CBP,0.061501974387859315,0.5468090461073719,-740,51,b8b6,False,0.42238122430727465,0.11029421425487995,-85,-567,e3e2,True,0.061501974387859315,0.5468090461073719,-740,51
r1bq1r1k/pp4pB/2p2p2/3p2N1/5Q2/2P4P/PPP2nP1/1K1R3R w - - 0 1,Nf7+,g5f7,110CBP,0.770176473927195,0.5027615319200139,328,3,g5f7,True,0.770176473927195,0.5027615319200139,328,3,g5e4,False,0.39546737052432,0.5631764176433595,-115,69
2r2k2/1r3Pb1/1q1p4/3Qp1N1/p3P3/7R/PPp5/K1R5 w - - 0 1,Rb3,h3b3,111CBP,0.41501698143966337,0.9065181167592984,-93,617,g5h7,False,0.5170716517000074,0.21606818783516446,18,-350,h3b3,True,0.41501698143966337,0.9065181167592984,-93,617
8/r1p2pk1/1p1p4/r2Pb1p1/pQ2P1Pp/R3Bq1B/PPR2P2/6K1 w - - 0 1,Qe1,b4e1,112CBP,0.3226833250915999,0.7091095639886315,-201,242,c2d2,False,0.4365025937699074,0.46874313267512907,-69,-34,b4e1,True,0.3226833250915999,0.7091095639886315,-201,242
6k1/1b4b1/1q4p1/1P3p2/1r1p3Q/4r2P/NP1RN1P1/3R3K b - - 0 1,Bf6,g7f6,113CBP,0.5311359546337087,0.7801662604387296,33,344,b4b3,False,0.6814380449062124,0.6165637432224795,206,129,g7f6,True,0.5311359546337087,0.7801662604387296,33,344
r3k2r/5p2/3Qpp1p/p3n3/4P1P1/1Np1B3/q1P4P/2KRR3 w kq - 0 1,Rd5,d1d5,114CBP,0.6167317046246321,0.6999119059295844,129,230,d1d5,True,0.6167317046246321,0.6999119059295844,129,230,d1d5,True,0.6167317046246321,0.6999119059295844,129,230
3q1rk1/5p2/2p1pp1p/p2rR3/P2P4/2PQ2P1/5P1P/4R1K1 w - - 0 1,Rxe6,e5e6,115CBP,0.4969782683909995,0.6631811026712696,-3,184,e5e4,False,0.54039131156271,0.5404145195219514,43,44,e5e6,True,0.4969782683909995,0.6631811026712696,-3,184
r1r1b1kb/p3pp1p/2np2pB/qp1N4/2n1PQN1/1B5P/PPP2PP1/R3R1K1 b - - 0 1,Qd8,a5d8,116CBP,0.3275751262315929,0.3551455424350716,-195,-162,a5d8,True,0.3275751262315929,0.3551455424350716,-195,-162,a5d8,True,0.3275751262315929,0.3551455424350716,-195,-162
1k1r1b1r/pp1n1p2/1qp3n1/1N3N2/PP5p/6P1/2Q1PPB1/R1R3K1 w - - 0 1,a5,a4a5,117CBP,0.38527812090032254,0.7349601640218837,-126,277,b5d4,False,0.5688255010599101,0.5963550316463674,75,106,a4a5,True,0.38527812090032254,0.7349601640218837,-126,277
3nk2r/2p2p1p/6p1/p3q3/1Q2P3/P1N2r2/1P3P1P/3RK2R w Kk - 0 1,Qa4+,b4a4,118CBP,0.5249556871159484,0.8101122207399027,27,394,b4b8,False,0.6195420405908338,0.5303398401818216,132,33,b4a4,True,0.5249556871159484,0.8101122207399027,27,394
3r1r1k/1pq4p/p1p3RQ/2p1n3/2BPPp2/2P2P2/1P5P/3R3K w - - 0 1,Rf6,g6f6,119CBP,0.6240856553296874,0.8630716599681828,137,500,g6f6,True,0.6240856553296874,0.8630716599681828,137,500,g6f6,True,0.6240856553296874,0.8630716599681828,137,500
r7/1Npb2rk/p5n1/P2Pp2q/1b2Ppp1/6P1/R1Q2B1P/3R1BK1 b - - 0 1,Nh4,g6h4,120CBP,0.553184927787281,0.6656440579806581,57,187,a8h8,False,0.5767782952713607,0.5803043837193158,84,88,a8g8,False,0.48549203546001934,0.6672810362657015,-15,189
1q1rr1k1/5p1p/p5p1/1p1N4/4P3/P4PnP/1P4PK/2RQR3 w - - 0 1,Nf6+,d5f6,121CBP,0.4656786316381961,0.5568256609665037,-37,62,h2g1,False,0.6512308864237082,0.5513672504375507,169,56,d5f6,True,0.4656786316381961,0.5568256609665037,-37,62
r2r2k1/pppq1pbn/6pp/2QNp3/2PnP1b1/1P3NP1/PB3PBP/R2R2K1 w - - 0 1,Nxe5,f3e5,122CBP,0.6676127041489727,0.7022268698712444,189,233,f3e5,True,0.6676127041489727,0.7022268698712444,189,233,f3e5,True,0.6676127041489727,0.7022268698712444,189,233
r3r1k1/pp1bqpp1/5n1B/7Q/2nN4/2P5/P1B3PP/2R2RK1 w - - 0 1,Rxf6,f1f6,123CBP,0.688974599870507,0.7455783621617914,216,292,f1f6,True,0.688974599870507,0.7455783621617914,216,292,f1f6,True,0.688974599870507,0.7455783621617914,216,292
1k1N1r2/p2n2pp/1bR5/4P2q/6b1/1Q1p2P1/PP1B1P1P/4R1K1 b - - 0 1,Qxh2+,h5h2,124CBP,0.1670342802511655,0.5,-436,0,f8f2,False,0.46733320689176594,0.38343625677752047,-35,-129,h5h2,True,0.1670342802511655,0.5,-436,0
1k1r1r2/p2n1Npp/1bR5/4P2q/6b1/1Q1p2P1/PP1B1P1P/4R1K1 w - - 0 1,Nxd8,f7d8,125CBP,0.3151831984837976,0.5156437324214209,-210,17,e5e6,False,0.43760521158815846,0.34926500611173045,-68,-169,f7d8,True,0.3151831984837976,0.5156437324214209,-210,17
r1br2k1/1pp1npp1/p2q1n1p/3Np3/4P3/1BP2N1P/PP2QPP1/R3R1K1 w - - 0 1,Nf4,d5f4,126CBP,0.5642745775938909,0.6473801693008373,70,165,a1d1,False,0.6041643657109284,0.5865684965842631,114,95,d5f4,True,0.5642745775938909,0.6473801693008373,70,165
1n1q1r1k/4r1p1/pp2p1B1/3p2b1/2P1Q3/3R2P1/PP2PP1P/3R2K1 b - - 0 1,Qe8,d8e8,127CBP,0.277543373029562,0.6689139863954203,-259,191,d8d6,False,0.4204649616738011,0.4714948226881868,-87,-31,d8e8,True,0.277543373029562,0.6689139863954203,-259,191
2r2nk1/2r3p1/4p3/3pP1NQ/pp1q1PN1/8/P1p4P/5RRK b - - 0 1,Qxg1+,d4g1,128CBP,0.24206611578781345,0.4332037205612503,-309,-73,d4g1,True,0.24206611578781345,0.4332037205612503,-309,-73,c2c1q,False,0.13620874253033222,0.4377296159574105,-501,-68
1r6/R4r1k/3pbPp1/1p1N3q/1Pp1PP2/4Q2p/7P/5R1K w - - 0 1,Rxf7+,a7f7,129CBP,0.6460355111907621,0.7420703085283178,163,287,a7f7,True,0.6460355111907621,0.7420703085283178,163,287,a7f7,True,0.6460355111907621,0.7420703085283178,163,287
1r1r2k1/3bbpp1/p3pn1p/3pN2N/qp1P4/3QP3/1P3PPP/1BR2RK1 w - - 0 1,Rc7,c1c7,130CBP,0.615837206747488,0.7545511326039137,128,305,e5f7,False,0.7424333463029322,0.6456972666879179,287,163,c1c7,True,0.615837206747488,0.7545511326039137,128,305
6k1/5p1p/ppqN4/2pbr1BQ/P4r2/7P/1P4P1/R2R2K1 b - - 0 1,h6,h7h6,131CBP,0.3450160828633022,0.5504562746820834,-174,55,f7f6,False,0.39649252428962445,0.24476757181231845,-114,-306,h7h6,True,0.3450160828633022,0.5504562746820834,-174,55
4N1k1/5p1p/ppqb4/2pbr1BQ/P4r2/7P/1P4P1/R2R2K1 w - - 0 1,Qh6,h5h6,132CBP,0.4985950525873655,0.6312501413084699,-1,146,e8d6,False,0.5377473028779045,0.467826316589383,41,-35,h5h6,True,0.4985950525873655,0.6312501413084699,-1,146
5rr1/pp2pb1k/2p1q2p/4Pp2/2P2P2/2PB2R1/P5QK/6R1 w - - 0 1,Rg7+,g3g7,133CBP,0.5655273187132082,0.5404145195219514,71,44,g3g7,True,0.5655273187132082,0.5404145195219514,71,44,g3g7,True,0.5655273187132082,0.5404145195219514,71,44
2kr4/pp1rppb1/1qp4p/2pnPPp1/8/3P1N1P/PPPBQ3/1K1R3R b - - 0 1,c4,c5c4,134CBP,0.5317841833455298,0.6507349938882695,34,169,c5c4,True,0.5317841833455298,0.6507349938882695,34,169,c5c4,True,0.5317841833455298,0.6507349938882695,34,169
r5k1/2qb1rp1/3pp2p/p6P/1p1NP1Q1/1P3P2/1PP5/2KR2R1 b - - 0 1,a4,a5a4,135CBP,0.62437805267301,0.6465391720148663,138,164,a5a4,True,0.62437805267301,0.6465391720148663,138,164,a5a4,True,0.62437805267301,0.6465391720148663,138,164
8/4bQ1p/p5pk/1p5P/4N3/3pPP2/PPrR2K1/2q5 w - - 0 1,Qxe7,f7e7,136CBP,0.5150826982102852,0.7814266583095536,16,346,d2c2,False,0.5616949687860093,0.5,67,0,f7e7,True,0.5150826982102852,0.7814266583095536,16,346
3r4/pk4qP/1b3p2/6p1/8/1P4PQ/6PK/3R4 b - - 0 1,Rxd1,d8d1,137CBP,0.6692834463464208,0.8889810685801525,191,565,d8d1,True,0.6692834463464208,0.8889810685801525,191,565,d8d1,True,0.6692834463464208,0.8889810685801525,191,565
2q3k1/pp3pp1/1n2r2p/B2p4/3Pn3/1Q1B3P/PP2RPP1/6K1 w - - 0 1,Bxb6,a5b6,138CBP,0.533310720113412,0.5928047194327711,36,102,e2c2,False,0.5533915244928869,0.5321736834106171,58,35,a5b6,True,0.533310720113412,0.5928047194327711,36,102
r2r2k1/6b1/2bP2Qp/8/8/p5B1/1PB2PqP/1K2R3 b - - 0 1,Bd5,c6d5,139CBP,0.6804589004080484,0.7672760967619577,205,324,c6d5,True,0.6804589004080484,0.7672760967619577,205,324,c6d5,True,0.6804589004080484,0.7672760967619577,205,324
r2q1rk1/ppb2pp1/2n3bp/6N1/2BPNB1n/2PQ3P/PP4P1/R4RK1 w - - 0 1,Bxc7,f4c7,140CBP,0.669329041218736,0.7291826261225229,191,269,c4f7,False,0.7313222967905575,0.6623581358171662,271,183,f4c7,True,0.669329041218736,0.7291826261225229,191,269
r4k2/pp5p/8/q2BQ3/P7/2p4P/1P4P1/6K1 w - - 0 1,Qf6+,e5f6,141CBP,0.7864919666507899,0.9358693959358768,354,728,e5f6,True,0.7864919666507899,0.9358693959358768,354,728,e5h8,False,0.5829604690631769,0.9369655220668455,90,733
4r1k1/1pq2pp1/p3r3/3p4/3Q3P/2P5/PP2BPK1/3RR3 w - - 0 1,h5,h4h5,142CBP,0.5207076276968108,0.613075853553636,22,125,g2f1,False,0.649157836532358,0.5073636275599663,167,8,h4h5,True,0.5207076276968108,0.613075853553636,22,125
r3n3/1bqr1pb1/2p4k/1pP5/1P2Q3/7P/1B3PP1/2R1R1K1 w - - 0 1,Rc4,c1c4,143CBP,0.2748030420154852,0.88970578574512,-263,567,e4h4,False,0.696765594661098,0.5055228953683342,225,6,c1c4,True,0.2748030420154852,0.88970578574512,-263,567
r1b2rk1/4bp1p/p3pnp1/q2n2NP/5B2/1BN1P3/1P3PP1/1QKR3R w - - 0 1,hxg6,h5g6,144CBP,0.5696209020526892,0.597241050790976,76,107,h5g6,True,0.5696209020526892,0.597241050790976,76,107,h5g6,True,0.5696209020526892,0.597241050790976,76,107
2kr3r/1pp2pp1/p1p5/4Q3/3p2pq/2P5/PP1N1PP1/R1B1RK2 b - - 0 1,Qh1+,h4h1,145CBP,0.67722611148251,0.7949467516669484,201,368,h4h1,True,0.67722611148251,0.7949467516669484,201,368,h4h1,True,0.67722611148251,0.7949467516669484,201,368
R4br1/1N1k1p2/2p1pq2/7p/1p1PP1pP/1PpB2B1/5PP1/6K1 w - - 0 1,e5,e4e5,146CBP,0.358725462816047,0.5,-157,0,g3e5,False,0.49235198492614085,0.32621162296292944,-8,-197,e4e5,True,0.358725462816047,0.5,-157,0
4b1rk/pp3Rb1/4p1Rp/3pq3/P7/2N5/1PP3P1/1K3Q2 w - - 0 1,Qh1,f1h1,147CBP,0.13222385475212617,0.7385308477502253,-510,282,f7g7,False,0.5696455971785195,0.4089741028083871,76,-100,f1h1,True,0.13222385475212617,0.7385308477502253,-510,282
r5rk/ppqn2R1/2p4p/6B1/P2PP3/2P5/Q6P/5RK1 w - - 0 1,Rf6,f1f6,148CBP,0.3517090749991727,0.7490548382601366,-166,297,g5h6,False,0.6882126817340259,0.5009205189599892,215,1,f1f6,True,0.3517090749991727,0.7490548382601366,-166,297
2r1r1k1/p4qN1/1p3p2/3p1P1p/3P3Q/P6R/3n2PP/5RK1 b - - 0 1,Nxf1,d2f1,149CBP,0.4221717147374052,0.6858096201223898,-85,212,g8g7,False,0.7266064325217374,0.5101243359708437,265,11,d2f1,True,0.4221717147374052,0.6858096201223898,-85,212
5bk1/5ppp/7P/1p1pQ1P1/r3Pp2/2P2P2/q1P5/2KR3R b - - 0 1,d4,d5d4,150CBP,0.5073889926700295,0.6473801693008373,8,165,a2a3,False,0.5159784802627172,0.5649872147270768,17,71,d5d4,True,0.5073889926700295,0.6473801693008373,8,165
5bk1/5ppp/7P/1p2Q1P1/r2pPp2/2P2P2/q1P5/2KR3R w - - 0 1,Kd2,c1d2,151CBP,0.4658697343206768,0.3467586268993149,-37,-172,c1d2,True,0.4658697343206768,0.3467586268993149,-37,-172,c1d2,True,0.4658697343206768,0.3467586268993149,-37,-172
r2q1rk1/pb2bppp/1p2p3/6PQ/2P1p1N1/1n1PP3/1B3P1P/3K1BR1 b - - 0 1,exd3,e4d3,152CBP,0.6464726695902243,0.7483620769618609,163,296,e7g5,False,0.6872548037360233,0.44954372531791664,213,-55,e4d3,True,0.6464726695902243,0.7483620769618609,163,296
r3r3/5ppk/p7/q1p1Q1B1/2pR2b1/P7/1PP3PP/1K5R w - - 0 1,Qd5,e5d5,153CBP,0.39767320112256854,0.5,-112,0,g5e7,False,0.541739553359736,0.3551455424350716,45,-162,e5d5,True,0.39767320112256854,0.5,-112,0
8/5pp1/p6k/5b2/3p4/P1p2Q2/1Pq3PP/K6R w - - 0 1,bxc3,b2c3,154CBP,0.40601511434754567,0.45227865991833244,-103,-52,b2c3,True,0.40601511434754567,0.45227865991833244,-103,-52,b2c3,True,0.40601511434754567,0.45227865991833244,-103,-52
1k1r3r/bp1n1p2/2B3n1/4qN1p/Pp6/1N4P1/2Q1PP2/1RR3K1 b - - 0 1,Ne7,g6e7,155CBP,0.48151845070880483,0.6122020503513589,-20,124,h5h4,False,0.5529923037243885,0.5838871815019091,57,92,g6e7,True,0.48151845070880483,0.6122020503513589,-20,124
r1b2rk1/pp4pp/q3pp2/n1n1N2Q/2p1P3/P1N3P1/1P3PBP/3R1RK1 w - - 0 1,Rd8,d1d8,156CBP,0.5253689403838475,0.6656440579806581,27,187,e5g6,False,0.5373427321747914,0.5794073444653803,40,87,d1d8,True,0.5253689403838475,0.6656440579806581,27,187
3q1r1k/6pp/pR5n/nbpNNp2/4P3/8/B3QPPP/6K1 w - - 0 1,Rxh6,b6h6,157CBP,0.47552085586455695,0.6582286101488871,-26,178,e2d2,False,0.5925376080949393,0.6183032245766588,101,131,b6h6,True,0.47552085586455695,0.6582286101488871,-26,178
2r3k1/pb2r1b1/1ppq2Qp/3pN3/1P1PnPP1/P3PRNP/8/5RK1 w - - 0 1,Nf5,g3f5,158CBP,0.6888797075334443,0.7599656213987137,215,313,g3f5,True,0.6888797075334443,0.7599656213987137,215,313,g3f5,True,0.6888797075334443,0.7599656213987137,215,313
5rk1/1p1QR2p/1q1p3r/p7/2P5/1P1p2P1/P5BP/7K w - - 0 1,Qg4+,d7g4,159CBP,0.757451327371065,0.7913220643148936,309,362,d7g4,True,0.757451327371065,0.7913220643148936,309,362,d7g4,True,0.757451327371065,0.7913220643148936,309,362
5rk1/1p1QR2p/1q1p2r1/p7/2P5/1P1p2P1/P5BP/7K b - - 0 1,Qd4,b6d4,160CBP,0.31408911382602867,0.8815022519586655,-212,545,b6c5,False,0.3592354946168861,0.7277259343110861,-157,267,b6d4,True,0.31408911382602867,0.8815022519586655,-212,545
r4b1k/p1q2r1p/1p2Q1p1/n1pnP3/7P/2Pb2P1/PP3PBK/R1B1RN2 b - - 0 1,Rxf2,f7f2,161CBP,0.5262736855550605,0.6069442398881181,28,118,a8d8,False,0.5309279043806066,0.2281532478287117,33,-331,f7f2,True,0.5262736855550605,0.6069442398881181,28,118
5rk1/p5p1/b4p2/3P2p1/8/Q3N3/PBpNnqPP/R6K b - - 0 1,Re8,f8e8,162CBP,0.5054648961088223,0.6440107489122191,5,161,c2c1q,False,0.7456018224050875,0.6007787318117942,292,111,f8e8,True,0.5054648961088223,0.6440107489122191,5,161
r3kb2/5p2/4bp2/q3p2N/3nP3/Pp2QP2/1P6/1KNR1B2 b q - 0 1,Bxa3,f8a3,163CBP,0.6024684568657955,0.5963550316463674,112,106,f8a3,True,0.6024684568657955,0.5963550316463674,112,106,f8a3,True,0.6024684568657955,0.5963550316463674,112,106
2k5/R1n2p2/8/1ppq1P1p/8/5P2/1P1r2rN/Q3R2K w - - 0 1,Nf1,h2f1,164CBP,0.06922581169744357,0.5,-705,0,a7c7,False,0.4293275989665517,0.5,-77,0,h2f1,True,0.06922581169744357,0.5,-705,0
2k5/R1n2p2/8/1ppq1Prp/8/5P2/1P1r2PN/Q3R2K b - - 0 1,Rgxg2,g5g2,165CBP,0.6398631838432607,0.5211593152406621,156,23,g5g2,True,0.6398631838432607,0.5211593152406621,156,23,g5g2,True,0.6398631838432607,0.5211593152406621,156,23
4k2r/1b1r1pp1/1q3n1p/1B2p3/Q2bP3/8/1P2NPPP/3R1RK1 b k - 0 1,Bxf2+,d4f2,166CBP,0.39699568221352743,0.4143247132264411,-113,-94,e8g8,False,0.4959323268698268,0.4486327495624493,-4,-56,b7c8,False,0.36949384411160213,0.4843562675785791,-145,-17
2b1r1kr/6p1/p5Pp/P1Nnq2P/1p2p3/8/1PP1Q1B1/1K1R4 w - - 0 1,Bxe4,g2e4,167CBP,0.5851666136787825,0.6557392814366,93,175,e2c4,False,0.6788521282942566,0.4714948226881868,203,-31,g2e4,True,0.5851666136787825,0.6557392814366,93,175
3r1r2/1p4k1/p1p2q2/2P1b1p1/1PQ1RB2/5KP1/P4P2/7R w - - 0 1,Ke2,f3e2,168CBP,0.3127085176286921,0.44590191339485113,-213,-59,c4e2,False,0.43888313961646985,0.39569407338298884,-66,-115,f3e2,True,0.3127085176286921,0.44590191339485113,-213,-59
r4rk1/p2bnppp/8/q2NPp2/1p2n2P/5NR1/PPPQ2P1/1K1R1B2 w - - 0 1,Qh6,d2h6,169CBP,0.48906529609403115,0.7240628269004115,-11,262,d5e7,False,0.6511465731582167,0.6729785473928086,169,196,d2h6,True,0.48906529609403115,0.7240628269004115,-11,262
r4rk1/p2bnppp/8/q1nNPp2/1p5P/5NR1/PPPQ2P1/1K1R1B2 b - - 0 1,Nxd5,e7d5,170CBP,0.38518701942851763,0.5713110574149894,-126,78,e7g6,False,0.3926842615882266,0.4724124461074959,-118,-30,e7d5,True,0.38518701942851763,0.5713110574149894,-126,78
r2q1rk1/5p1p/p2p1bp1/4pn2/2B5/7R/1PPQ1PPP/2B2R1K w - - 0 1,g4,g2g4,171CBP,0.5995152343411193,0.6156928792462818,109,128,g2g4,True,0.5995152343411193,0.6156928792462818,109,128,g2g4,True,0.5995152343411193,0.6156928792462818,109,128
r6k/p6p/b3PP2/3p1p2/8/2P3R1/qPQ4P/2K5 b - - 0 1,d4,d5d4,172CBP,0.4687898174259466,0.5631764176433595,-33,69,d5d4,True,0.4687898174259466,0.5631764176433595,-33,69,d5d4,True,0.4687898174259466,0.5631764176433595,-33,69
2r3k1/3bpp1p/3p1npQ/4qN2/rp1NP1P1/5P2/PP5P/1K1R2R1 b - - 0 1,Nxe4,f6e4,173CBP,0.5947339755198211,0.6148212729952696,104,127,f6e4,True,0.5947339755198211,0.6148212729952696,104,127,f6e4,True,0.5947339755198211,0.6148212729952696,104,127
rr4k1/2q1bp1p/b2p2p1/1p4Nn/p1nPP2N/2PB2p1/1P1BQ2P/R4RK1 w - - 0 1,Rxf7,f1f7,174CBP,0.5202965861492087,0.6397788635128212,22,156,f1f7,True,0.5202965861492087,0.6397788635128212,22,156,f1f7,True,0.5202965861492087,0.6397788635128212,22,156
3r1rk1/1bq1bppp/p3pn2/2p5/2P1NP2/1P1B1Q2/PB4PP/1R3RK1 b - - 0 1,Ne8,f6e8,175CBP,0.4755710473888655,0.48619570897068454,-26,-15,b7e4,False,0.5316346105558304,0.511044443209752,34,12,g7g6,False,0.440559125878612,0.511044443209752,-64,12
1rb2rk1/p2n1ppp/4pP2/q2pPnQ1/1p5P/2NB3R/PPP3P1/2KR4 b - - 0 1,h6,h7h6,176CBP,0.769430839962371,0.45319095389262815,327,-51,h7h6,True,0.769430839962371,0.45319095389262815,327,-51,h7h6,True,0.769430839962371,0.45319095389262815,327,-51
1rb2rk1/p2n1ppp/4pP2/q2pPnQ1/1p5P/2N4R/PPP3P1/2KR1B2 w - - 0 1,Bd3,f1d3,177CBP,0.25723843484469544,0.5,-287,0,c3d5,False,0.3448283092651237,0.2607587561640227,-174,-283,f1d3,True,0.25723843484469544,0.5,-287,0
r4r2/ppqn1pk1/3bp1p1/8/P2R4/2p2N2/1P3PPP/R1BQ2K1 b - - 0 1,c2,c3c2,178CBP,0.5354804527596053,0.44135784741538037,38,-64,c3c2,True,0.5354804527596053,0.44135784741538037,38,-64,c3c2,True,0.5354804527596053,0.44135784741538037,38,-64
