FEN,Moves,Moves_UCI,%win_LST_best_move,%win_Stockfish_best_move,CP_LST_best_move,CP_Stockfish_best_move,move_LST,correct_LST,%win_LST_move_LST,%win_Stockfish_move_LST,CP_LST_move_LST,CP_Stockfish_move_LST,move_Stockfish,correct_Stockfish,%win_LST_move_Stockfish,%win_Stockfish_move_Stockfish,CP_LST_move_Stockfish,CP_Stockfish_move_Stockfish
r1b2rk1/1p4pp/2nq4/p1b1pp2/2P5/PP4P1/1B1PBP1P/R2QNRK1 b - - 0 1,f4,f5f4,0.6033637782072717,0.6252304785769166,113,139,f5f4,True,0.6033637782072717,0.6252304785769166,113,139,f5f4,True,0.6033637782072717,0.6252304785769166,113,139
r1b2rk1/1p4pp/3q4/p1b1pp2/2Pn4/PP4P1/1B1PBP1P/R2QNRK1 w - - 0 1,b4,b3b4,0.5169436686405525,0.5046024700028845,18,5,b3b4,True,0.5169436686405525,0.5046024700028845,18,5,b3b4,True,0.5169436686405525,0.5046024700028845,18,5
r2r2k1/ppR2p1p/5Qp1/3b3P/3PB3/8/4qPP1/3R2K1 w - - 0 1,f3,f2f3,0.326178604744233,0.5486333135073832,-197,53,e4f3,False,0.49363306080401426,0.4944771046316658,-6,-6,f2f3,True,0.326178604744233,0.5486333135073832,-197,53
r2r2k1/p3qppp/2p5/8/4n1b1/5N2/PP1B1PPP/2RQR1K1 w - - 0 1,Qc2,d1c2,0.5009453084961197,0.6312501413084699,1,146,d1e2,False,0.5268357023361289,0.5239152574834706,29,26,d1c2,True,0.5009453084961197,0.6312501413084699,1,146
r4rk1/2q1bppp/p2p1n2/1p2pP2/2b1P3/P1N2B2/1PP3PP/R1B1QR1K w - - 0 1,Rg1,f1g1,0.5391337192890722,0.5686035652810878,42,75,f1g1,True,0.5391337192890722,0.5686035652810878,42,75,f1g1,True,0.5391337192890722,0.5686035652810878,42,75
1rb2rk1/ppR1pp1p/5bp1/8/1P6/q2PBBP1/2Q1PP1P/2R3K1 w - - 0 1,Bh6,e3h6,0.7345480387054664,0.6858096201223898,276,212,e3h6,True,0.7345480387054664,0.6858096201223898,276,212,e3h6,True,0.7345480387054664,0.6858096201223898,276,212
r3k2r/1bpnqppp/pp6/3p3n/3P4/P1N2NP1/1P2PPBP/R2QK2R w KQkq - 0 1,Nh4,f3h4,0.5719463634614976,0.5595498132599205,78,65,f3h4,True,0.5719463634614976,0.5595498132599205,78,65,f3h4,True,0.5719463634614976,0.5595498132599205,78,65
2r1kb1r/1b1n1ppp/pq1ppn2/1p4B1/3NPP1P/P1N4R/1PP1Q1P1/2KR1B2 b k - 0 1,Rc4,c8c4,0.44897888033714417,0.5330902822991305,-55,36,c8c3,False,0.4632158202612171,0.37132483661091226,-40,-143,c8c4,True,0.44897888033714417,0.5330902822991305,-55,36
r2r2k1/1b2qpp1/p1p1nb1p/Pp1p4/3P4/2N1PN2/QP1R1PPP/2R2BK1 b - - 0 1,c5,c6c5,0.5734938290443331,0.6156928792462818,80,128,a8c8,False,0.5773568234720508,0.5550076484124536,84,60,c6c5,True,0.5734938290443331,0.6156928792462818,80,128
r3k2r/ppqnbpp1/5np1/2p5/3PP3/1QN5/PP1B2PP/2KR1B1R w kq - 0 1,Bc4,f1c4,0.5457871024915787,0.6423206501894636,49,159,c3b5,False,0.5977754987930436,0.6209067564512851,107,134,f1c4,True,0.5457871024915787,0.6423206501894636,49,159
r2q1rk1/ppp1ppbp/1nn3p1/8/3P2b1/BPN1PNP1/P3QPBP/R3K2R b KQ - 0 1,e5,e7e5,0.5250357422875584,0.5695065266470701,27,76,e7e5,True,0.5250357422875584,0.5695065266470701,27,76,e7e5,True,0.5250357422875584,0.5695065266470701,27,76
r2r1bk1/2q2p1p/1p1pp1p1/pB1nP3/P4P2/2P2R2/1P1BQ1PP/4R2K w - - 0 1,f5,f4f5,0.6019330680563173,0.5540980866051488,112,59,f4f5,True,0.6019330680563173,0.5540980866051488,112,59,h2h4,False,0.5622858658023518,0.5568256609665037,68,62
2rqkb1r/1b3pp1/p2ppn1p/1p2n3/3NP1P1/P1N1BP2/1PPQ3P/1K1R1B1R b k - 0 1,Nxf3,e5f3,0.3039344272961969,0.5945811119487451,-225,104,d6d5,False,0.49296445199498684,0.5468090461073719,-7,51,e5f3,True,0.3039344272961969,0.5945811119487451,-225,104
r2q1rk1/1p1bb2p/n3pp2/n7/pNPp1BPN/P2P4/1P4BP/1R1QR1K1 w - - 0 1,Nd5,b4d5,0.522194893139974,0.45958548047804854,24,-44,b4a6,False,0.5593674237675248,0.5486333135073832,64,53,e1f1,False,0.5415940529499548,0.5704090259445697,45,77
r2qnrk1/1p2b1pp/2ppp3/p1n5/P1NQP3/2N3BP/1PP2PP1/R3R1K1 w - - 0 1,Rad1,a1d1,0.5484121763926324,0.5165632973121441,52,18,d4e3,False,0.559605948865771,0.5294226081270875,65,32,c4e3,False,0.4990908661353677,0.53675438329054,0,40
r2q1rk1/pp2pp1p/4b1pb/n3B3/3Pn3/N4NP1/PQ2PPBP/R2R2K1 w - - 0 1,d5,d4d5,0.6012550189610326,0.5586421525846197,111,64,d4d5,True,0.6012550189610326,0.5586421525846197,111,64,d4d5,True,0.6012550189610326,0.5586421525846197,111,64
r3k2r/1bqnbpp1/pp1ppn1p/8/2P4B/2N1PN1P/PPQ1BPP1/R4RK1 b kq - 0 1,g5,g7g5,0.5398102745350541,0.5613639348680176,43,67,g7g5,True,0.5398102745350541,0.5613639348680176,43,67,g7g5,True,0.5398102745350541,0.5613639348680176,43,67
r4rk1/pp1qb2p/1np1b1p1/3P1p2/4PN2/1P2B3/P2QB1PP/R3K2R b KQ - 0 1,Bf7,e6f7,0.5184048351505249,0.5649872147270768,20,71,e6f7,True,0.5184048351505249,0.5649872147270768,20,71,e6f7,True,0.5184048351505249,0.5649872147270768,20,71
r2qr1k1/2p2nbp/1p4p1/1NpPpb2/p1P5/3B4/PPQ2PPP/2NRR1K1 b - - 0 1,e4,e5e4,0.5190910520458015,0.6191718321143753,20,132,e5e4,True,0.5190910520458015,0.6191718321143753,20,132,e5e4,True,0.5190910520458015,0.6191718321143753,20,132
2b1r2r/p1pp1k2/2pbnPp1/q6p/2P5/PP4PQ/1BKNBP1P/R2R4 w - - 0 1,c5,c4c5,0.5277321150598012,0.5649872147270768,30,71,d2e4,False,0.5925494863154364,0.4477221183422858,101,-57,d2f3,False,0.5590647501559354,0.5820968656397246,64,90
q4rk1/p4ppp/8/4p3/1bp1n3/2Nb1NP1/PP1B1P1P/R2QK1R1 b Q - 0 1,Rb8,f8b8,0.6095089824398873,0.6338176636011208,120,149,e4c3,False,0.6662527482070406,0.5036820134406647,187,4,f8b8,True,0.6095089824398873,0.6338176636011208,120,149
5qrk/p2bb2p/2p1p3/2Pp1p2/3P1P2/P1N1P3/2QKB2P/1R6 b - - 0 1,e5,e6e5,0.515259291764259,0.5468090461073719,16,51,e6e5,True,0.515259291764259,0.5468090461073719,16,51,e6e5,True,0.515259291764259,0.5468090461073719,16,51
r3r1k1/p1qn1pbp/2p1pnpP/1p6/2PP4/1PB2QN1/P4PP1/1B1RR1K1 b - - 0 1,Bxh6,g7h6,0.4690527338805966,0.4286889425850106,-33,-78,g7h6,True,0.4690527338805966,0.4286889425850106,-33,-78,g7h6,True,0.4690527338805966,0.4286889425850106,-33,-78
2rq1rk1/pb1nbppp/1p6/3P4/Q2p1B2/6P1/PP1N1PBP/R4RK1 b - - 0 1,Nc5,d7c5,0.49693642700327045,0.5376698043044984,-3,41,d7c5,True,0.49693642700327045,0.5376698043044984,-3,41,d7c5,True,0.49693642700327045,0.5376698043044984,-3,41
r2q1rk1/3nbppp/p3pn2/1pp5/3PbB2/2N2NP1/PP2PPBP/R1Q2RK1 b - - 0 1,Bxf3,e4f3,0.6096677406558578,0.6380799643424951,121,154,e4f3,True,0.6096677406558578,0.6380799643424951,121,154,e4f3,True,0.6096677406558578,0.6380799643424951,121,154
2kr3r/ppq3pp/1np1p1n1/Q3pb2/2pP4/P4NB1/1P2BPPP/R3R1K1 b - - 0 1,Rd5,d8d5,0.3706361038261139,0.5,-143,0,g6f4,False,0.40132064630775127,0.33108601360457973,-108,-191,d8d5,True,0.3706361038261139,0.5,-143,0
r2qr1k1/p2b2pp/2pB1p2/2Q3b1/3N4/8/PPP2PPP/R4K1R b - - 0 1,Qb6,d8b6,0.5019367278072739,0.48619570897068454,2,-15,d8b6,True,0.5019367278072739,0.48619570897068454,2,-15,d8b6,True,0.5019367278072739,0.48619570897068454,2,-15
r4rk1/p2n2pp/4p3/1pb1P3/3NpPPq/1P2P3/PB6/R2Q1RK1 w - - 0 1,Qe2,d1e2,0.42518566330933083,0.4944771046316658,-81,-6,g1g2,False,0.46194909431013054,0.41611281849809095,-41,-92,d1e2,True,0.42518566330933083,0.4944771046316658,-81,-6
r4rk1/4b1pp/p1q1p3/1p1b2P1/2p1pPB1/4B1Q1/PPP4P/3R1R1K w - - 0 1,Qh3,g3h3,0.43000748511408105,0.5422429789460687,-76,46,g3h3,True,0.43000748511408105,0.5422429789460687,-76,46,g3h3,True,0.43000748511408105,0.5422429789460687,-76,46
rn1q1rk1/p3ppbp/2b2np1/2p5/4P2Q/2N2N2/PP2BPPP/R1B1K2R b KQ - 0 1,e6,e7e6,0.4264671218363528,0.48987566402915633,-80,-11,b8d7,False,0.5013175135471755,0.47608474251652944,1,-26,h7h5,False,0.45024994258920303,0.5055228953683342,-54,6
rn2k1nr/pp1bp2p/3p2p1/q1pP4/2P1p3/1QP5/P2N1PPP/R1B1KB1R b KQkq - 0 1,Nf6,g8f6,0.499695607185051,0.48343670268785593,0,-18,g8f6,True,0.499695607185051,0.48343670268785593,0,-18,g8f6,True,0.499695607185051,0.48343670268785593,0,-18
2rr2k1/pb2qp1p/1p2nbp1/2pp4/PP1P4/2N1PN2/Q4PPP/1R1R1BK1 w - - 0 1,bxc5,b4c5,0.4720881196182082,0.4623301956955016,-30,-41,b4c5,True,0.4720881196182082,0.4623301956955016,-30,-41,c3e2,False,0.3961206638695681,0.4705773918729125,-114,-32
2bqr1k1/5pb1/p2p2p1/3r4/P4PP1/2p1B2Q/2R2N2/3NK2R w K - 0 1,0-0,e1g1,0.49997661355294154,0.6590564612649169,0,-258,e1g1,True,0.49997661355294154,0.6590564612649169,46,179,e1g1,True,0.49997661355294154,0.6590564612649169,46,179
2rrn1k1/2q2ppp/pp2pb2/n1p2P2/2P5/2NPP1P1/P3Q1NP/BR1R2K1 b - - 0 1,exf5,e6f5,0.44522441937888735,0.4395429240174578,-59,-66,f6c3,False,0.44879702130315013,0.4431743390334964,-55,-62,f6c3,False,0.44879702130315013,0.4431743390334964,-55,-62
r2r2k1/pp3ppp/1n1b1n2/q1p1pP2/4P3/P1NBB2P/1PP1Q1P1/R4RK1 b - - 0 1,c4,c5c4,0.4727050260529127,0.48711557303526726,-29,-14,c5c4,True,0.4727050260529127,0.48711557303526726,-29,-14,a8c8,False,0.43439718104241154,0.49631798655933523,-71,-4
r4rk1/p3qpb1/1p1p2pp/3Pp1n1/PRP1P2N/2N1BPPb/2Q4P/1R4K1 b - - 0 1,f5,f7f5,0.5105333755657977,0.5686035652810878,11,75,f7f5,True,0.5105333755657977,0.5686035652810878,11,75,f7f5,True,0.5105333755657977,0.5686035652810878,11,75
q4rk1/1ppb1pb1/3p1npp/1P1Pp3/N1P1P3/4B2P/n3BPP1/N2Q1RK1 b - - 0 1,Nxe4,f6e4,0.43611815335479376,0.5431567852197504,-69,47,f6e4,True,0.43611815335479376,0.5431567852197504,-69,47,f6e4,True,0.43611815335479376,0.5431567852197504,-69,47
r1b2r2/pp3pkp/3q1np1/2pPp3/4P3/2QB4/PP3PPP/2R1K1NR b K - 0 1,c4,c5c4,0.4825349133122269,0.41253886284800134,-18,-96,c5c4,True,0.4825349133122269,0.41253886284800134,-18,-96,c5c4,True,0.4825349133122269,0.41253886284800134,-18,-96
r1q1kb1r/1b3ppp/1p1ppn2/pP6/P1P1P3/6P1/3N1PBP/R1BQ1RK1 w kq - 0 1,c5,c4c5,0.6211774695982013,0.6640030811678618,134,185,c4c5,True,0.6211774695982013,0.6640030811678618,134,185,c4c5,True,0.6211774695982013,0.6640030811678618,134,185
r6k/1p3rp1/2pnqp1p/8/PR1Pp1P1/4P2P/1Q3PB1/3R2K1 w - - 0 1,d5,d4d5,0.577948158502311,0.6286751633890878,85,143,d4d5,True,0.577948158502311,0.6286751633890878,85,143,d4d5,True,0.577948158502311,0.6286751633890878,85,143
r3nrk1/1pp1qppp/p7/3Pp3/4P3/P1N2Q2/1P3PPP/2RR2K1 w - - 0 1,d6,d5d6,0.5496042162713706,0.5294226081270875,54,32,c3a4,False,0.5594193278789454,0.5404145195219514,64,44,c3a4,False,0.5594193278789454,0.5404145195219514,64,44
1r5r/p1pk2pp/3pb3/2p1Pp2/5P2/1P1B4/P1PK2PP/4RR2 w - f6 0 1,exd6,e5d6,0.5734514858419766,0.6397788635128212,80,156,e5f6,False,0.5851052617362972,0.6086996650452808,93,120,e5d6,True,0.5734514858419766,0.6397788635128212,80,156
3r2k1/p4pbp/b3p3/npqpP1pP/8/2P3P1/P3QPBN/R3R1K1 w - - 0 1,h6,h5h6,0.7340410166695361,0.7075881993130916,275,240,h5h6,True,0.7340410166695361,0.7075881993130916,275,240,h5h6,True,0.7340410166695361,0.7075881993130916,275,240
r1bq1r1k/1p3pp1/2p1p2p/p1P5/PbQP4/6P1/1P3PBP/RNR3K1 b - - 0 1,e5,e6e5,0.5860177951552181,0.6025436609853058,94,113,e6e5,True,0.5860177951552181,0.6025436609853058,94,113,e6e5,True,0.5860177951552181,0.6025436609853058,94,113
2k5/p2r3p/2p1b1n1/2p2p1N/2P2P2/2R4P/P2B1KP1/8 w - - 0 1,Be3,d2e3,0.5935710435980309,0.6549075932826014,102,174,d2e3,True,0.5935710435980309,0.6549075932826014,102,174,d2e3,True,0.5935710435980309,0.6549075932826014,102,174
5r2/1r1n1qbk/RN4pp/2p1p3/2P5/1RBP2P1/1Q2PP2/6K1 w - - 0 1,f3,f2f3,0.5963726814568684,0.659883343273332,106,180,f2f3,True,0.5963726814568684,0.659883343273332,106,180,f2f3,True,0.5963726814568684,0.659883343273332,106,180
2r3k1/5pp1/r2ppn1p/p6q/Pp1NP3/1P2RP2/2PQ2PP/1K1R4 w - - 0 1,g4,g2g4,0.5772157258380592,0.5613639348680176,84,67,g2g4,True,0.5772157258380592,0.5613639348680176,84,67,d2e2,False,0.5658178551091355,0.5731136939018822,71,80
1rbqr1k1/R4p2/3p1bp1/1p1Pp3/2p1B3/2P2N1P/1P1Q1PP1/R5K1 w - - 0 1,h4,h3h4,0.5340528229693184,0.5128844269647328,37,14,d2h6,False,0.5698093239399609,0.497238468079986,76,-3,d2e3,False,0.5422310205477766,0.5266697440308632,45,29
r3k1nr/1pp3pp/p2bbp2/2p5/4P3/2N1BN2/PPP2PPP/2KR3R w kq - 0 1,e5,e4e5,0.5336009085139097,0.5901355884591462,36,99,c3a4,False,0.5698799169219904,0.5695065266470701,76,76,e4e5,True,0.5336009085139097,0.5901355884591462,36,99
2b3k1/2q4p/p2p2p1/P1p2n2/2Pb2Q1/8/R2BrNPP/5RK1 b - - 0 1,Qc6,c7c6,0.290021975750858,0.7531847075065126,-243,303,e2e8,False,0.6547810296059862,0.6095763271311208,173,121,c7b7,False,0.1976077231836234,0.7552324281876817,-380,306
1q3rk1/p1r3pp/3R4/2n5/4B3/6P1/P3Q2P/3R2K1 w - - 0 1,Bc2,e4c2,0.5854137846251517,0.5658919665398462,93,72,e4c2,True,0.5854137846251517,0.5658919665398462,93,72,e4g2,False,0.5719501300120272,0.5722126153120402,78,79
rn1qk2r/pp3pp1/2p1pnp1/8/Pb1P2P1/2N1P2P/1P3P2/R1BQKB1R b KQkq - 0 1,Qd5,d8d5,0.5140838111680602,0.5257517538936253,15,28,d8d5,True,0.5140838111680602,0.5257517538936253,15,28,d8d5,True,0.5140838111680602,0.5257517538936253,15,28
r5k1/3q1bpp/3p4/p2p1r2/1p6/1P3NRP/PP3PPK/3Q1R2 w - - 0 1,Qd4,d1d4,0.6207288850068516,0.6786254827184693,133,203,d1d4,True,0.6207288850068516,0.6786254827184693,133,203,d1d4,True,0.6207288850068516,0.6786254827184693,133,203
r2r1nk1/pp3qpp/2p1pp2/8/3P1P1P/5QPB/PPP5/2KRR3 w - - 0 1,Bf1,h3f1,0.6291286315921061,0.6095763271311208,143,121,c2c3,False,0.6322191066454405,0.613075853553636,147,125,g3g4,False,0.5920196191948829,0.6226385940780689,101,136
r4rk1/p1nq1pp1/1p1pp2p/8/P2PR3/1QP2N2/1P3PPP/R5K1 b - - 0 1,Rfb8,f8b8,0.5236347574387933,0.5239152574834706,25,26,f8b8,True,0.5236347574387933,0.5239152574834706,25,26,a7a6,False,0.5211376533643097,0.5330902822991305,22,36
r4rk1/1pp3b1/n2p2pp/p2P1q2/2P2p2/P1N2N1P/1P1Q1PP1/1R3RK1 w - - 0 1,Nb5,c3b5,0.6093750955237709,0.6139489294360486,120,126,c3b5,True,0.6093750955237709,0.6139489294360486,120,126,b2b4,False,0.5981363324064399,0.6431661450174323,108,160
3r2k1/1p2q1pp/pQp2p2/4p1n1/1PN1P3/2P3PP/1P3PK1/4R3 b - - 0 1,Qd7,e7d7,0.6211877267473016,0.7143973722366109,134,249,e7d7,True,0.6211877267473016,0.7143973722366109,134,249,e7d7,True,0.6211877267473016,0.7143973722366109,134,249
r2qr1k1/p1p2ppp/1p3b2/2nPp3/7P/2P1QNN1/PP3PP1/2KR3R w - - 0 1,Ne4,g3e4,0.5481594844659916,0.5349228039541688,52,38,g3e4,True,0.5481594844659916,0.5349228039541688,52,38,g3e4,True,0.5481594844659916,0.5349228039541688,52,38
1r2k2r/5p2/1qp1b1p1/3p2R1/6P1/1P4Q1/P5BP/1K1R4 w k - 0 1,h4,h2h4,0.49625002658908945,0.522078114090291,-4,24,h2h4,True,0.49625002658908945,0.522078114090291,-4,24,h2h4,True,0.49625002658908945,0.522078114090291,-4,24
r2qk2r/1bpnnpb1/p2pp1pp/1p6/3PPP2/P1N1BN2/1PPQB1PP/R4R1K b kq - 0 1,f5,f7f5,0.48390861157414955,0.5027615319200139,-17,3,e8g8,False,0.5037946052396227,0.5165632973121441,4,18,d7b6,False,0.47564271780014444,0.5202403732122675,-26,22
2rq1rk1/1bp1bppp/4p3/pp1nN3/1P1P4/P3P1P1/2QN1PBP/R4RK1 w - - 0 1,Nb3,d2b3,0.5660974735255775,0.6465391720148663,72,164,e3e4,False,0.5691836112613199,0.591915609324709,75,101,d2b3,True,0.5660974735255775,0.6465391720148663,72,164
4r1k1/1p3p1p/1r1ppQp1/p1q1P3/P1P5/1P2R1PP/5P2/3R2K1 w - - 0 1,h4,h3h4,0.6763512602691444,0.711382833072352,200,245,h3h4,True,0.6763512602691444,0.711382833072352,200,245,h3h4,True,0.6763512602691444,0.711382833072352,200,245
1qrr1bk1/1b2nppp/p2p1n2/1p1Pp3/1P2P3/P4N1P/1BBN1PP1/2RQR1K1 w - - 0 1,Nb3,d2b3,0.6097662039361677,0.6016615267275047,121,112,d2b3,True,0.6097662039361677,0.6016615267275047,121,112,c1a1,False,0.5779669367930711,0.6156928792462818,85,128
3r2k1/2q1npb1/rpp3pp/2p1p3/P3P3/1PQPBN2/5PPP/R3R1K1 w - - 0 1,a5,a4a5,0.5973547105623473,0.591915609324709,107,101,a4a5,True,0.5973547105623473,0.591915609324709,107,101,a4a5,True,0.5973547105623473,0.591915609324709,107,101
r2qr1k1/pp1b1ppp/2n2b2/3p4/3N4/2R1B1P1/PP2PPBP/3Q1RK1 w - - 0 1,Rc5,c3c5,0.5291895259092871,0.5349228039541688,31,38,c3c2,False,0.5306322834613125,0.531256867324871,33,34,g2d5,False,0.5005382495748072,0.5385849714102531,0,42
5rk1/pb2q1pp/1r1bpn2/2ppNp2/2P5/PP2P1P1/1BQ2PBP/2R2RK1 b - - 0 1,d4,d5d4,0.48706336350157836,0.6069442398881181,-14,118,d6e5,False,0.5049903705926226,0.531256867324871,5,34,d5d4,True,0.48706336350157836,0.6069442398881181,-14,118
2kr2r1/ppq1np1p/2p1pn1P/1P4p1/P1PP4/3N2NQ/5PP1/R3R1K1 w - - 0 1,d5,d4d5,0.5674139060110845,0.589244688568345,73,98,a4a5,False,0.5929845189944798,0.648220254322344,102,166,a4a5,False,0.5929845189944798,0.648220254322344,102,166
3q2k1/b2r1ppp/p1n5/1p1p4/3Pr3/1Q1NP1P1/PP1B1R1P/5R1K w - - 0 1,a4,a2a4,0.5717716044563015,0.519321294202434,78,21,a2a4,True,0.5717716044563015,0.519321294202434,78,21,d3f4,False,0.5228666659685527,0.5257517538936253,24,28
1k1rr3/1pp1qpb1/p2pbn1p/6p1/3BP3/1PN2P2/1PP1NQPP/1K1RR3 w - - 0 1,e5,e4e5,0.5181963595224309,0.7639725089990631,19,319,b3b4,False,0.5915483940059891,0.5936932221056321,100,103,e4e5,True,0.5181963595224309,0.7639725089990631,19,319
r2q1rk1/p1pn1pp1/1p2pn1p/7b/Q1BP3B/P1N1P1R1/1P3P1P/R3K3 w Q - 0 1,Bb5,c4b5,0.4737344426952739,0.5495449603745888,-28,54,a4c6,False,0.5287730988713972,0.5385849714102531,31,42,c4b5,True,0.4737344426952739,0.5495449603745888,-28,54
r3k2r/pp3pp1/2b1p3/3pP2n/3P3P/3B1N2/PP1K1P2/2R3R1 w kq - 0 1,b4,b2b4,0.5621665048489068,0.5803043837193158,67,88,d2e3,False,0.5695305069349164,0.5695065266470701,76,76,c1c5,False,0.5606052438615559,0.5883532029754936,66,97
r2qr1k1/pp1b1pbp/n4np1/2pP4/2Q4N/2N1B3/PP2BPPP/R2R2K1 b - - 0 1,b5,b7b5,0.5177315951675989,0.6689139863954203,19,191,a6b4,False,0.5277862851676756,0.4714948226881868,30,-31,b7b5,True,0.5177315951675989,0.6689139863954203,19,191
r1b1k2r/p2qbppp/1pp5/1P1pPp2/Pn1P4/2N2N2/2P2PPP/1RBQ1RK1 w kq - 0 1,e6,e5e6,0.6771158515676612,0.7599656213987137,201,313,c3e2,False,0.6938358729560683,0.6834245628600051,222,209,e5e6,True,0.6771158515676612,0.7599656213987137,201,313
r2qr1k1/1p2bppp/p1p1bn2/2Pp4/1P1P1B2/2NB4/P1Q2PPP/R4RK1 w - - 0 1,Na4,c3a4,0.5930707087287248,0.5749143902876699,102,82,c3a4,True,0.5930707087287248,0.5749143902876699,102,82,c3a4,True,0.5930707087287248,0.5749143902876699,102,82
r1b2rk1/p4pbp/1p1q2p1/nB1Pp3/4P2P/2R1B3/P3NPP1/3Q1K1R w - - 0 1,Bc1,e3c1,0.5958854472584578,0.5998952814867482,105,110,h4h5,False,0.5971016626832787,0.5803043837193158,106,88,e3c1,True,0.5958854472584578,0.5998952814867482,105,110
5rk1/5ppp/p1pb1r2/1p3q2/3P4/1PP3P1/P3QB1P/3RR1K1 b - - 0 1,h5,h7h5,0.5744583411705095,0.5686035652810878,81,75,h7h5,True,0.5744583411705095,0.5686035652810878,81,75,f5h3,False,0.5277200028155089,0.5803043837193158,30,88
2rq1rk1/1b1n1pb1/pp1ppnpp/8/1PP1PPP1/2NBN2R/P2B3P/1R2Q1K1 b - - 0 1,g5,g6g5,0.5637110712242354,0.6465391720148663,69,164,b6b5,False,0.6161647419172364,0.6329626589047256,128,148,g6g5,True,0.5637110712242354,0.6465391720148663,69,164
r1r3k1/1b1n1ppp/p2Bpn2/1p6/8/1BPRPP2/P1N3PP/4K2R b K - 0 1,a5,a6a5,0.5855360161991843,0.6007787318117942,93,111,a6a5,True,0.5855360161991843,0.6007787318117942,93,111,f6d5,False,0.5346928286090779,0.6051860475782356,37,116
r1bq1rk1/p3bppp/1np1p3/8/3P4/1BN2Q2/PP3PPP/R1B2RK1 b - - 0 1,Qxd4,d8d4,0.4991693145383494,0.5138042910293155,0,15,d8d4,True,0.4991693145383494,0.5138042910293155,0,15,d8d4,True,0.4991693145383494,0.5138042910293155,0,15
r1b2rk1/pp2q1pp/2p1pn2/3p4/2PP4/1P2PRP1/PQN3BP/R5K1 b - - 0 1,Bd7,c8d7,0.5137072153882596,0.5321736834106171,14,35,f8e8,False,0.5139860747642192,0.5330902822991305,15,36,f8e8,False,0.5139860747642192,0.5330902822991305,15,36
r3k2r/1bpqppb1/pn4p1/1p1pPn1p/3P1P2/2NB1N2/PPP1QBPP/2KR3R w kq - 0 1,Nb1,c3b1,0.6203059820205163,0.6557392814366,133,175,c3b1,True,0.6203059820205163,0.6557392814366,133,175,c3b1,True,0.6203059820205163,0.6557392814366,133,175
r4rk1/1p3pbp/1P1pb1p1/4p3/1P2P2q/4B3/4BPPP/2RQ1RK1 w - - 0 1,Bf3,e2f3,0.6014817806782153,0.6607092522793869,111,181,c1c7,False,0.6317298576304092,0.6303926375862742,146,145,e2c4,False,0.6162644639991086,0.6770173032617418,128,201
r1b1nrk1/2q2ppp/pn1b4/1ppPp1B1/4P3/1PN2N2/P4PPP/R2QRBK1 w - - 0 1,a4,a2a4,0.6242482480782827,0.5829922971166973,137,91,a2a4,True,0.6242482480782827,0.5829922971166973,137,91,f3d2,False,0.5636525122057972,0.5847815132358991,69,93
2r1k2r/1p3p1p/4bp2/p1q1p3/2P1P3/1PQ5/4BPPP/1R1R2K1 w k - 0 1,h3,h2h3,0.5684839684027008,0.6016615267275047,74,112,b3b4,False,0.5696616337558209,0.5477213400816676,76,52,h2h3,True,0.5684839684027008,0.6016615267275047,74,112
r1bq1rk1/pppn2bp/3ppnp1/8/2P1P3/P1NB1N2/1P3PPP/R1BQ1RK1 w - - 0 1,e5,e4e5,0.548364484778922,0.5468090461073719,52,51,e4e5,True,0.548364484778922,0.5468090461073719,52,51,e4e5,True,0.548364484778922,0.5468090461073719,52,51
q1r3k1/3npp1p/pp1p2p1/1P2r3/P1PNP2P/5PP1/2RQ2K1/1R6 b - - 0 1,Rec5,e5c5,0.49659662526660947,0.5440703011199586,-3,48,e5c5,True,0.49659662526660947,0.5440703011199586,-3,48,e5c5,True,0.49659662526660947,0.5440703011199586,-3,48
4k1r1/1b1nbp1p/3qp3/rB6/P2p1p1B/R4N2/1P2QPPP/2R3K1 w - - 0 1,Qe4,e2e4,0.49969768589018626,0.7524995800919415,0,302,e2c2,False,0.594176954603667,0.6191718321143753,103,132,e2e4,True,0.49969768589018626,0.7524995800919415,0,302
4rrk1/pp1b2bp/nq1p2p1/2pP1p2/2P2Pn1/P1NB1R2/1PQBN1PP/1R4K1 b - - 0 1,Nb4,a6b4,0.6101994663048336,0.5550076484124536,121,60,a6b4,True,0.6101994663048336,0.5550076484124536,121,60,a6b4,True,0.6101994663048336,0.5550076484124536,121,60
r1bq1rk1/1pp2pbn/n2p2p1/p2Pp3/2P1P1P1/2N1B3/PP1NBP2/R2QK2R b KQ - 0 1,Bf6,g7f6,0.37687351994426244,0.4205926555346196,-136,-87,g7f6,True,0.37687351994426244,0.4205926555346196,-136,-87,g7f6,True,0.37687351994426244,0.4205926555346196,-136,-87
r4rk1/3bppbp/1q4p1/np1pP3/3P4/1P2BN2/4BPPP/R2Q1RK1 w - - 0 1,Ne1,f3e1,0.5529138232451338,0.5422429789460687,57,46,h2h4,False,0.5544290892568418,0.5285051773118131,59,31,d1b1,False,0.5407375337829231,0.5504562746820834,44,55
rn1q1rk1/pbppbppp/1p2pn2/8/2PP1B2/4PN2/PP1NBPPP/R2Q1RK1 b - - 0 1,Nh5,f6h5,0.5139169341298023,0.5156437324214209,15,17,f6h5,True,0.5139169341298023,0.5156437324214209,15,17,f6h5,True,0.5139169341298023,0.5156437324214209,15,17
