FEN,Moves,Moves_UCI,Puzzle_ID,%win_LST_best_move,%win_Stockfish_best_move,CP_LST_best_move,CP_Stockfish_best_move,move_LST,correct_LST,%win_LST_move_LST,%win_Stockfish_move_LST,CP_LST_move_LST,CP_Stockfish_move_LST,move_Stockfish,correct_Stockfish,%win_LST_move_Stockfish,%win_Stockfish_move_Stockfish,CP_LST_move_Stockfish,CP_Stockfish_move_Stockfish
1rb2r2/1p1n1pk1/2p1n1p1/p3P2p/2qP3R/2N3NP/PP1Q2B1/5RK1 w - - 0 1,Bd5,g2d5,090CBP,0.7332746150303356,0.8422873339987781,274,455,g3h5,False,0.7803143947343288,0.8190097461263064,344,410,g2d5,True,0.7332746150303356,0.8422873339987781,274,455
r4r2/ppp4k/2qpB1pp/7n/3Qn3/2BP4/PPP4P/5R1K w - - 0 1,Bg8+,e6g8,091CBP,0.09297780382421905,0.9223245385736566,-618,672,d4h8,False,0.4273699794031245,0.5,-79,0,e6g8,True,0.09297780382421905,0.9223245385736566,-618,672
rnbq1rk1/pp2bppp/5n1B/2pp4/8/2N2NQ1/PPP1PPPP/R3KB1R b KQ - 0 1,Nh5,f6h5,092CBP,0.6621850407500356,0.7448792723830472,182,291,f6h5,True,0.6621850407500356,0.7448792723830472,182,291,f6h5,True,0.6621850407500356,0.7448792723830472,182,291
7r/Bk3p2/3bpP2/3rn3/Rq6/1PR3P1/2Q2P1P/6K1 b - - 0 1,Nf3+,e5f3,093CBP,0.2938126788146338,0.7666179647685237,-238,323,b4b5,False,0.550213978892026,0.5,54,0,e5f3,True,0.2938126788146338,0.7666179647685237,-238,323
4rrk1/5bpp/3R1p2/2Q5/2p1N3/Pq2P3/6PP/5RK1 w - - 0 1,Rdxf6,d6f6,094CBP,0.34091423162905365,0.5,-179,0,d6b6,False,0.3950054625572368,0.45775702105393146,-115,-46,d6f6,True,0.34091423162905365,0.5,-179,0
6rk/4P1p1/1p5p/5Bb1/p1p1P3/1bB3qP/3Q2P1/R6K w - - 0 1,Bxg7+,c3g7,095CBP,0.42555392409506254,0.9564477635617783,-81,839,c3g7,True,0.42555392409506254,0.9564477635617783,-81,839,c3g7,True,0.42555392409506254,0.9564477635617783,-81,839
b1r5/5k2/pR2p1p1/4B2p/2q2P2/4p2P/P2r2P1/4Q1RK w - - 0 1,Qh4,e1h4,096CBP,0.264458623110011,0.6148212729952696,-277,127,f4f5,False,0.3271105258285347,0.045590299111984645,-195,-826,e1h4,True,0.264458623110011,0.6148212729952696,-277,127
1r3rk1/p3p2p/3pbpp1/8/2P1NP2/1P2B1P1/PqQ3BP/b4RK1 w - - 0 1,Qb1,c2b1,097CBP,0.4934422334297439,0.7247978839371,-7,263,c2b1,True,0.4934422334297439,0.7247978839371,-7,263,c2b1,True,0.4934422334297439,0.7247978839371,-7,263
1kN4r/1P3p2/p2b1P2/4p3/1p2B3/1P2B1P1/2p1qP1P/R5K1 b - - 0 1,Bc5,d6c5,098CBP,0.8063933602937245,0.8635062229486782,387,501,d6c5,True,0.8063933602937245,0.8635062229486782,387,501,d6c5,True,0.8063933602937245,0.8635062229486782,387,501
r3kb1r/pp3ppp/1qp2n2/n2Pp3/Q1p1P3/2N5/PP1B1PPP/R3KB1R w KQkq - 0 1,Nd1,c3d1,099CBP,0.6493536715413474,0.6778219194709055,167,202,c3d1,True,0.6493536715413474,0.6778219194709055,167,202,c3d1,True,0.6493536715413474,0.6778219194709055,167,202
3r2k1/pp2R1bp/6p1/3q1p2/3PbBB1/7P/PP3PP1/4Q1K1 w - - 0 1,Bd1,g4d1,100CBP,0.6590210768943633,0.7820549023054933,178,347,g4d1,True,0.6590210768943633,0.7820549023054933,178,347,g4d1,True,0.6590210768943633,0.7820549023054933,178,347
3r1k2/2qbb1p1/p3ppr1/1p2p3/4P2Q/5B1P/PPPR1P2/1N1R3K w - - 0 1,Qh8+,h4h8,101CBP,0.6854249852044072,0.7931402764774053,211,365,h4h8,True,0.6854249852044072,0.7931402764774053,211,365,h4h8,True,0.6854249852044072,0.7931402764774053,211,365
2r3k1/4p2R/6p1/2q1P1Np/6nP/p2Q4/1PP3P1/1K6 b - - 0 1,a2+,a3a2,102CBP,0.6628709446780547,0.8353181555713568,183,441,a3a2,True,0.6628709446780547,0.8353181555713568,183,441,a3a2,True,0.6628709446780547,0.8353181555713568,183,441
r4kr1/1R2b1p1/p1n1pn2/4p2B/8/2N5/P1PB3P/4KR2 w - - 0 1,Rxf6+,f1f6,103CBP,0.46637924996376334,0.7196270640184792,-36,256,c3e4,False,0.5359765074160803,0.4605001214877426,39,-43,f1f6,True,0.46637924996376334,0.7196270640184792,-36,256
2rr2k1/pb2bppp/1pq1pn2/4P1B1/8/2N5/PPB1QPPP/3RR1K1 w - - 0 1,Qf1,e2f1,104CBP,0.5542138109420234,0.5776116974476763,59,85,e2f1,True,0.5542138109420234,0.5776116974476763,59,85,e2f1,True,0.5542138109420234,0.5776116974476763,59,85
6k1/5p2/3p1Qp1/2qPn2p/1p2P3/pP5P/P4RPK/4rB2 w - - 0 1,g4,g2g4,105CBP,0.21845112614870796,0.43501278527292314,-346,-71,f6d8,False,0.279134029452935,0.16066965780092213,-257,-449,g2g4,True,0.21845112614870796,0.43501278527292314,-346,-71
3r2k1/5p2/pp2p2p/7P/4BPpq/4BbN1/Pb3Q2/5RK1 b - - 0 1,Rd2,d8d2,106CBP,0.28592567208013164,0.8227990144459475,-248,417,f3e4,False,0.425240264564938,0.4232868990440539,-81,-84,d8d2,True,0.28592567208013164,0.8227990144459475,-248,417
rnbr2k1/pp2qpp1/8/3p3Q/3N2p1/2R1P3/PP3P1P/4KBR1 w - - 0 1,Bd3,f1d3,107CBP,0.6409997574855907,0.8363286822970346,157,443,f1d3,True,0.6409997574855907,0.8363286822970346,157,443,f1d3,True,0.6409997574855907,0.8363286822970346,157,443
6rk/pp5p/3pN2b/3PPq2/3P4/2Q4P/PP2R2K/5B2 b - - 0 1,Bf4+,h6f4,108CBP,0.17141753678107507,0.8621990419356735,-427,498,f5f1,False,0.6801707201953633,0.6217730635233241,204,135,h6f4,True,0.17141753678107507,0.8621990419356735,-427,498
1r6/2q1k2p/1P3nr1/2p1bQ2/R1B5/4p2P/1P4P1/3R3K b - - 0 1,e2,e3e2,109CBP,0.06150278187152014,0.5,-740,0,b8b6,False,0.4223805190439842,0.07900471664273123,-85,-667,e3e2,True,0.06150278187152014,0.5,-740,0
r1bq1r1k/pp4pB/2p2p2/3p2N1/5Q2/2P4P/PPP2nP1/1K1R3R w - - 0 1,Nf7+,g5f7,110CBP,0.7701764828001376,0.6672810362657015,328,189,g5f7,True,0.7701764828001376,0.6672810362657015,328,189,g5f7,True,0.7701764828001376,0.6672810362657015,328,189
2r2k2/1r3Pb1/1q1p4/3Qp1N1/p3P3/7R/PPp5/K1R5 w - - 0 1,Rb3,h3b3,111CBP,0.4150176480990524,0.932935873914047,-93,715,g5h7,False,0.5170714414778104,0.17827723949223973,18,-415,h3b3,True,0.4150176480990524,0.932935873914047,-93,715
8/r1p2pk1/1p1p4/r2Pb1p1/pQ2P1Pp/R3Bq1B/PPR2P2/6K1 w - - 0 1,Qe1,b4e1,112CBP,0.32268365108715713,0.7441789207783136,-201,290,c2d2,False,0.43650279686583104,0.3764966567002889,-69,-137,b4e1,True,0.32268365108715713,0.7441789207783136,-201,290
6k1/1b4b1/1q4p1/1P3p2/1r1p3Q/4r2P/NP1RN1P1/3R3K b - - 0 1,Bf6,g7f6,113CBP,0.531135894884647,0.8275790955442313,33,426,b4b3,False,0.6814378271811168,0.5865684965842631,206,95,g7f6,True,0.531135894884647,0.8275790955442313,33,426
r3k2r/5p2/3Qpp1p/p3n3/4P1P1/1Np1B3/q1P4P/2KRR3 w kq - 0 1,Rd5,d1d5,114CBP,0.6167315084525775,0.6615341844106734,129,182,d1d5,True,0.6167315084525775,0.6615341844106734,129,182,d1d5,True,0.6167315084525775,0.6615341844106734,129,182
3q1rk1/5p2/2p1pp1p/p2rR3/P2P4/2PQ2P1/5P1P/4R1K1 w - - 0 1,Rxe6,e5e6,115CBP,0.49697836729759687,0.7022268698712444,-3,233,e5e4,False,0.5403912395310111,0.5257517538936253,43,28,e5e6,True,0.49697836729759687,0.7022268698712444,-3,233
r1r1b1kb/p3pp1p/2np2pB/qp1N4/2n1PQN1/1B5P/PPP2PP1/R3R1K1 b - - 0 1,Qd8,a5d8,116CBP,0.3275750582877804,0.3816967754233412,-195,-131,a5d8,True,0.3275750582877804,0.3816967754233412,-195,-131,a5d8,True,0.3275750582877804,0.3816967754233412,-195,-131
1k1r1b1r/pp1n1p2/1qp3n1/1N3N2/PP5p/6P1/2Q1PPB1/R1R3K1 w - - 0 1,a5,a4a5,117CBP,0.38527824784681025,0.7870339126807213,-126,355,b5d4,False,0.5688257898897322,0.7022268698712444,75,233,a4a5,True,0.38527824784681025,0.7870339126807213,-126,355
3nk2r/2p2p1p/6p1/p3q3/1Q2P3/P1N2r2/1P3P1P/3RK2R w Kk - 0 1,Qa4+,b4a4,118CBP,0.5249553398012607,0.8101122207399027,27,394,b4b8,False,0.6195421270831267,0.522078114090291,132,24,b4a4,True,0.5249553398012607,0.8101122207399027,27,394
3r1r1k/1pq4p/p1p3RQ/2p1n3/2BPPp2/2P2P2/1P5P/3R3K w - - 0 1,Rf6,g6f6,119CBP,0.6240856840544149,0.8694689166918971,137,515,g6f6,True,0.6240856840544149,0.8694689166918971,137,515,g6f6,True,0.6240856840544149,0.8694689166918971,137,515
r7/1Npb2rk/p5n1/P2Pp2q/1b2Ppp1/6P1/R1Q2B1P/3R1BK1 b - - 0 1,Nh4,g6h4,120CBP,0.5531854449689481,0.7173929335708207,57,253,a8h8,False,0.57677836968451,0.585675286773559,84,94,g6h4,True,0.5531854449689481,0.7173929335708207,57,253
1q1rr1k1/5p1p/p5p1/1p1N4/4P3/P4PnP/1P4PK/2RQR3 w - - 0 1,Nf6+,d5f6,121CBP,0.4656788522279549,0.5449835205954683,-37,49,h2g1,False,0.6512308474609442,0.5604570759825421,169,66,h2g1,False,0.6512308474609442,0.5604570759825421,169,66
r2r2k1/pppq1pbn/6pp/2QNp3/2PnP1b1/1P3NP1/PB3PBP/R2R2K1 w - - 0 1,Nxe5,f3e5,122CBP,0.6676129294719749,0.6889744833321929,189,216,f3e5,True,0.6676129294719749,0.6889744833321929,189,216,f3e5,True,0.6676129294719749,0.6889744833321929,189,216
r3r1k1/pp1bqpp1/5n1B/7Q/2nN4/2P5/P1B3PP/2R2RK1 w - - 0 1,Rxf6,f1f6,123CBP,0.6889747282232213,0.7335231920150604,216,275,f1f6,True,0.6889747282232213,0.7335231920150604,216,275,f1f6,True,0.6889747282232213,0.7335231920150604,216,275
1k1N1r2/p2n2pp/1bR5/4P2q/6b1/1Q1p2P1/PP1B1P1P/4R1K1 b - - 0 1,Qxh2+,h5h2,124CBP,0.16703440479600928,0.5,-436,0,f8f2,False,0.46733320902970377,0.22880230865038653,-35,-330,h5h2,True,0.16703440479600928,0.5,-436,0
1k1r1r2/p2n1Npp/1bR5/4P2q/6b1/1Q1p2P1/PP1B1P1P/4R1K1 w - - 0 1,Nxd8,f7d8,125CBP,0.3151830368528472,0.5,-210,0,e5e6,False,0.43760535686271995,0.29854364172866005,-68,-232,f7d8,True,0.3151830368528472,0.5,-210,0
r1br2k1/1pp1npp1/p2q1n1p/3Np3/4P3/1BP2N1P/PP2QPP1/R3R1K1 w - - 0 1,Nf4,d5f4,126CBP,0.5642745854239509,0.6183032245766588,70,131,a1d1,False,0.6041644195623297,0.5147240615881282,114,16,d5f4,True,0.5642745854239509,0.6183032245766588,70,131
1n1q1r1k/4r1p1/pp2p1B1/3p2b1/2P1Q3/3R2P1/PP2PP1P/3R2K1 b - - 0 1,Qe8,d8e8,127CBP,0.27754408686108833,0.6913366122677582,-259,219,d8d6,False,0.42046508386745407,0.4705773918729125,-87,-32,d8e8,True,0.27754408686108833,0.6913366122677582,-259,219
2r2nk1/2r3p1/4p3/3pP1NQ/pp1q1PN1/8/P1p4P/5RRK b - - 0 1,Qxg1+,d4g1,128CBP,0.24206599089696557,0.5,-309,0,d4g1,True,0.24206599089696557,0.5,-309,0,d4g1,True,0.24206599089696557,0.5,-309,0
1r6/R4r1k/3pbPp1/1p1N3q/1Pp1PP2/4Q2p/7P/5R1K w - - 0 1,Rxf7+,a7f7,129CBP,0.6460352187851981,0.8281038651130574,163,427,a7f7,True,0.6460352187851981,0.8281038651130574,163,427,a7f7,True,0.6460352187851981,0.8281038651130574,163,427
1r1r2k1/3bbpp1/p3pn1p/3pN2N/qp1P4/3QP3/1P3PPP/1BR2RK1 w - - 0 1,Rc7,c1c7,130CBP,0.6158376148399591,0.7666179647685237,128,323,e5f7,False,0.7424331561963817,0.6549075932826014,287,174,c1c7,True,0.6158376148399591,0.7666179647685237,128,323
6k1/5p1p/ppqN4/2pbr1BQ/P4r2/7P/1P4P1/R2R2K1 b - - 0 1,h6,h7h6,131CBP,0.3450157340830844,0.49355671670047907,-174,-7,f7f6,False,0.39649279436485485,0.16671791636261035,-114,-437,h7h6,True,0.3450157340830844,0.49355671670047907,-174,-7
4N1k1/5p1p/ppqb4/2pbr1BQ/P4r2/7P/1P4P1/R2R2K1 w - - 0 1,Qh6,h5h6,132CBP,0.498595602081906,0.5812008926446736,-1,89,e8d6,False,0.5377473698821007,0.4815979155878063,41,-20,h5h6,True,0.498595602081906,0.5812008926446736,-1,89
5rr1/pp2pb1k/2p1q2p/4Pp2/2P2P2/2PB2R1/P5QK/6R1 w - - 0 1,Rg7+,g3g7,133CBP,0.5655272964999096,0.7870339126807213,71,355,g3g7,True,0.5655272964999096,0.7870339126807213,71,355,g3g7,True,0.5655272964999096,0.7870339126807213,71,355
2kr4/pp1rppb1/1qp4p/2pnPPp1/8/3P1N1P/PPPBQ3/1K1R3R b - - 0 1,c4,c5c4,134CBP,0.5317840868437906,0.6217730635233241,34,135,c5c4,True,0.5317840868437906,0.6217730635233241,34,135,c5c4,True,0.5317840868437906,0.6217730635233241,34,135
r5k1/2qb1rp1/3pp2p/p6P/1p1NP1Q1/1P3P2/1PP5/2KR2R1 b - - 0 1,a4,a5a4,135CBP,0.6243779580346094,0.6209067564512851,138,134,a5a4,True,0.6243779580346094,0.6209067564512851,138,134,g8h8,False,0.5235063015045447,0.6607092522793869,25,181
8/4bQ1p/p5pk/1p5P/4N3/3pPP2/PPrR2K1/2q5 w - - 0 1,Qxe7,f7e7,136CBP,0.5150830261717396,0.8358240437072986,16,442,d2c2,False,0.5616949519279908,0.5,67,0,f7e7,True,0.5150830261717396,0.8358240437072986,16,442
3r4/pk4qP/1b3p2/6p1/8/1P4PQ/6PK/3R4 b - - 0 1,Rxd1,d8d1,137CBP,0.6692839123688561,0.8841681982392355,191,552,d8d1,True,0.6692839123688561,0.8841681982392355,191,552,d8d1,True,0.6692839123688561,0.8841681982392355,191,552
2q3k1/pp3pp1/1n2r2p/B2p4/3Pn3/1Q1B3P/PP2RPP1/6K1 w - - 0 1,Bxb6,a5b6,138CBP,0.5333107248151794,0.6540749558280547,36,173,e2c2,False,0.55339155203068,0.5211593152406621,58,23,a5b6,True,0.5333107248151794,0.6540749558280547,36,173
r2r2k1/6b1/2bP2Qp/8/8/p5B1/1PB2PqP/1K2R3 b - - 0 1,Bd5,c6d5,139CBP,0.6804587781322784,0.8184632999158717,205,409,c6d5,True,0.6804587781322784,0.8184632999158717,205,409,c6d5,True,0.6804587781322784,0.8184632999158717,205,409
r2q1rk1/ppb2pp1/2n3bp/6N1/2BPNB1n/2PQ3P/PP4P1/R4RK1 w - - 0 1,Bxc7,f4c7,140CBP,0.6693293866551138,0.7335231920150604,191,275,c4f7,False,0.7313223764333758,0.7121382389811245,271,246,f4c7,True,0.6693293866551138,0.7335231920150604,191,275
r4k2/pp5p/8/q2BQ3/P7/2p4P/1P4P1/6K1 w - - 0 1,Qf6+,e5f6,141CBP,0.7864914199664697,0.9680034039486528,354,926,e5f6,True,0.7864914199664697,0.9680034039486528,354,926,e5h8,False,0.5829602807382808,0.9705249772359759,90,949
4r1k1/1pq2pp1/p3r3/3p4/3Q3P/2P5/PP2BPK1/3RR3 w - - 0 1,h5,h4h5,142CBP,0.5207074765233812,0.7188835525772427,22,255,g2f1,False,0.6491577468445546,0.5055228953683342,167,6,h4h5,True,0.5207074765233812,0.7188835525772427,22,255
r3n3/1bqr1pb1/2p4k/1pP5/1P2Q3/7P/1B3PP1/2R1R1K1 w - - 0 1,Rc4,c1c4,143CBP,0.2748030593445381,0.9116893600511021,-263,634,e4h4,False,0.6967654271274069,0.5358387144707508,225,39,c1c4,True,0.2748030593445381,0.9116893600511021,-263,634
r1b2rk1/4bp1p/p3pnp1/q2n2NP/5B2/1BN1P3/1P3PP1/1QKR3R w - - 0 1,hxg6,h5g6,144CBP,0.5696210731226727,0.6139489294360486,76,126,h5g6,True,0.5696210731226727,0.6139489294360486,76,126,h5g6,True,0.5696210731226727,0.6139489294360486,76,126
2kr3r/1pp2pp1/p1p5/4Q3/3p2pq/2P5/PP1N1PP1/R1B1RK2 b - - 0 1,Qh1+,h4h1,145CBP,0.6772264776491421,0.8363286822970346,201,443,h4h1,True,0.6772264776491421,0.8363286822970346,201,443,h4h1,True,0.6772264776491421,0.8363286822970346,201,443
R4br1/1N1k1p2/2p1pq2/7p/1p1PP1pP/1PpB2B1/5PP1/6K1 w - - 0 1,e5,e4e5,146CBP,0.3587255359356454,0.5,-157,0,g3e5,False,0.49235215609361305,0.2628936897689216,-8,-280,e4e5,True,0.3587255359356454,0.5,-157,0
4b1rk/pp3Rb1/4p1Rp/3pq3/P7/2N5/1PP3P1/1K3Q2 w - - 0 1,Qh1,f1h1,147CBP,0.1322239609159812,0.7490548382601366,-510,297,f7g7,False,0.5696457580406324,0.4214902195015801,76,-86,f1h1,True,0.1322239609159812,0.7490548382601366,-510,297
r5rk/ppqn2R1/2p4p/6B1/P2PP3/2P5/Q6P/5RK1 w - - 0 1,Rf6,f1f6,148CBP,0.35170952820142,0.8461609989808402,-166,463,g5h6,False,0.6882129918816882,0.5,215,0,f1f6,True,0.35170952820142,0.8461609989808402,-166,463
2r1r1k1/p4qN1/1p3p2/3p1P1p/3P3Q/P6R/3n2PP/5RK1 b - - 0 1,Nxf1,d2f1,149CBP,0.4221714233983478,0.7483620769618609,-85,296,g8g7,False,0.7266065057954032,0.5,265,0,d2f1,True,0.4221714233983478,0.7483620769618609,-85,296
5bk1/5ppp/7P/1p1pQ1P1/r3Pp2/2P2P2/q1P5/2KR3R b - - 0 1,d4,d5d4,150CBP,0.5073887197557241,0.6113275248507526,8,123,a2a3,False,0.5159785024293186,0.5,17,0,d5d4,True,0.5073887197557241,0.6113275248507526,8,123
5bk1/5ppp/7P/1p2Q1P1/r2pPp2/2P2P2/q1P5/2KR3R w - - 0 1,Kd2,c1d2,151CBP,0.4658697548192672,0.3627707844161063,-37,-153,c1d2,True,0.4658697548192672,0.3627707844161063,-37,-153,c1d2,True,0.4658697548192672,0.3627707844161063,-37,-153
r2q1rk1/pb2bppp/1p2p3/6PQ/2P1p1N1/1n1PP3/1B3P1P/3K1BR1 b - - 0 1,exd3,e4d3,152CBP,0.6464728431367472,0.7711976913496135,163,330,e7g5,False,0.6872547282897266,0.27373565145955325,213,-265,e4d3,True,0.6464728431367472,0.7711976913496135,163,330
r3r3/5ppk/p7/q1p1Q1B1/2pR2b1/P7/1PP3PP/1K5R w - - 0 1,Qd5,e5d5,153CBP,0.39767328873183727,0.5,-112,0,g5e7,False,0.5417399354210231,0.36107015153620403,45,-155,e5d5,True,0.39767328873183727,0.5,-112,0
8/5pp1/p6k/5b2/3p4/P1p2Q2/1Pq3PP/K6R w - - 0 1,bxc3,b2c3,154CBP,0.40601505331480325,0.47975962678773254,-103,-22,b2c3,True,0.40601505331480325,0.47975962678773254,-103,-22,b2c3,True,0.40601505331480325,0.47975962678773254,-103,-22
1k1r3r/bp1n1p2/2B3n1/4qN1p/Pp6/1N4P1/2Q1PP2/1RR3K1 b - - 0 1,Ne7,g6e7,155CBP,0.48151821348817403,0.6200396776969423,-20,133,h5h4,False,0.5529924924953951,0.5184020844121936,57,20,g6e7,True,0.48151821348817403,0.6200396776969423,-20,133
r1b2rk1/pp4pp/q3pp2/n1n1N2Q/2p1P3/P1N3P1/1P3PBP/3R1RK1 w - - 0 1,Rd8,d1d8,156CBP,0.5253687352909142,0.674597170920925,27,198,e5g6,False,0.5373427823743997,0.5595498132599205,40,65,d1d8,True,0.5253687352909142,0.674597170920925,27,198
3q1r1k/6pp/pR5n/nbpNNp2/4P3/8/B3QPPP/6K1 w - - 0 1,Rxh6,b6h6,157CBP,0.4755202593274279,0.7188835525772427,-26,255,e2d2,False,0.5925376498375358,0.6104522820914586,101,122,b6h6,True,0.4755202593274279,0.7188835525772427,-26,255
2r3k1/pb2r1b1/1ppq2Qp/3pN3/1P1PnPP1/P3PRNP/8/5RK1 w - - 0 1,Nf5,g3f5,158CBP,0.6888793088532985,0.7173929335708207,215,253,g3f5,True,0.6888793088532985,0.7173929335708207,215,253,g3f5,True,0.6888793088532985,0.7173929335708207,215,253
5rk1/1p1QR2p/1q1p3r/p7/2P5/1P1p2P1/P5BP/7K w - - 0 1,Qg4+,d7g4,159CBP,0.7574520722647264,0.7619748627801506,309,316,d7g4,True,0.7574520722647264,0.7619748627801506,309,316,d7g4,True,0.7574520722647264,0.7619748627801506,309,316
5rk1/1p1QR2p/1q1p2r1/p7/2P5/1P1p2P1/P5BP/7K b - - 0 1,Qd4,b6d4,160CBP,0.3140896882098474,0.9007482200375524,-212,599,b6c5,False,0.35923496590001847,0.8545919878415965,-157,481,b6d4,True,0.3140896882098474,0.9007482200375524,-212,599
r4b1k/p1q2r1p/1p2Q1p1/n1pnP3/7P/2Pb2P1/PP3PBK/R1B1RN2 b - - 0 1,Rxf2,f7f2,161CBP,0.5262738680140111,0.7188835525772427,28,255,a8d8,False,0.5309276960740997,0.1915928504041009,33,-391,f7f2,True,0.5262738680140111,0.7188835525772427,28,255
5rk1/p5p1/b4p2/3P2p1/8/Q3N3/PBpNnqPP/R6K b - - 0 1,Re8,f8e8,162CBP,0.5054651036219745,0.6866024721808975,5,213,c2c1q,False,0.7456021607878913,0.5785097804984198,292,86,f8e8,True,0.5054651036219745,0.6866024721808975,5,213
r3kb2/5p2/4bp2/q3p2N/3nP3/Pp2QP2/1P6/1KNR1B2 b q - 0 1,Bxa3,f8a3,163CBP,0.6024681857758235,0.7666179647685237,112,323,f8a3,True,0.6024681857758235,0.7666179647685237,112,323,f8a3,True,0.6024681857758235,0.7666179647685237,112,323
2k5/R1n2p2/8/1ppq1P1p/8/5P2/1P1r2rN/Q3R2K w - - 0 1,Nf1,h2f1,164CBP,0.06922617736018499,0.5,-705,0,a7c7,False,0.42932776792835625,0.25302724901334644,-77,-294,h2f1,True,0.06922617736018499,0.5,-705,0
2k5/R1n2p2/8/1ppq1Prp/8/5P2/1P1r2PN/Q3R2K b - - 0 1,Rgxg2,g5g2,165CBP,0.6398636280007395,0.5,156,0,g5g2,True,0.6398636280007395,0.5,156,0,g5g2,True,0.6398636280007395,0.5,156,0
4k2r/1b1r1pp1/1q3n1p/1B2p3/Q2bP3/8/1P2NPPP/3R1RK1 b k - 0 1,Bxf2+,d4f2,166CBP,0.3969955099439493,0.5,-113,0,e8g8,False,0.49593237392330247,0.5,-4,0,e8e7,False,0.4336109634769455,0.5239152574834706,-72,26
2b1r1kr/6p1/p5Pp/P1Nnq2P/1p2p3/8/1PP1Q1B1/1K1R4 w - - 0 1,Bxe4,g2e4,167CBP,0.5851668511475419,0.6623581358171662,93,183,e2c4,False,0.6788523276065561,0.44590191339485113,203,-59,g2e4,True,0.5851668511475419,0.6623581358171662,93,183
3r1r2/1p4k1/p1p2q2/2P1b1p1/1PQ1RB2/5KP1/P4P2/7R w - - 0 1,Ke2,f3e2,168CBP,0.31270839182686405,0.5,-213,0,c4e2,False,0.4388829671358492,0.30086202940252793,-66,-229,f3e2,True,0.31270839182686405,0.5,-213,0
r4rk1/p2bnppp/8/q2NPp2/1p2n2P/5NR1/PPPQ2P1/1K1R1B2 w - - 0 1,Qh6,d2h6,169CBP,0.489065717464646,0.7531847075065126,-11,303,d5e7,False,0.6511464929293991,0.6672810362657015,169,189,d2h6,True,0.489065717464646,0.7531847075065126,-11,303
r4rk1/p2bnppp/8/q1nNPp2/1p5P/5NR1/PPPQ2P1/1K1R1B2 b - - 0 1,Nxd5,e7d5,170CBP,0.3851869133956485,0.6456972666879179,-126,163,e7g6,False,0.392684550812135,0.3442607185634,-118,-175,e7d5,True,0.3851869133956485,0.6456972666879179,-126,163
r2q1rk1/5p1p/p2p1bp1/4pn2/2B5/7R/1PPQ1PPP/2B2R1K w - - 0 1,g4,g2g4,171CBP,0.5995151827403692,0.716645830340413,109,252,g2g4,True,0.5995151827403692,0.716645830340413,109,252,g2g4,True,0.5995151827403692,0.716645830340413,109,252
r6k/p6p/b3PP2/3p1p2/8/2P3R1/qPQ4P/2K5 b - - 0 1,d4,d5d4,172CBP,0.46879004601256646,0.5,-33,0,d5d4,True,0.46879004601256646,0.5,-33,0,d5d4,True,0.46879004601256646,0.5,-33,0
2r3k1/3bpp1p/3p1npQ/4qN2/rp1NP1P1/5P2/PP5P/1K1R2R1 b - - 0 1,Nxe4,f6e4,173CBP,0.5947339118100616,0.7075881993130916,104,240,f6e4,True,0.5947339118100616,0.7075881993130916,104,240,f6e4,True,0.5947339118100616,0.7075881993130916,104,240
rr4k1/2q1bp1p/b2p2p1/1p4Nn/p1nPP2N/2PB2p1/1P1BQ2P/R4RK1 w - - 0 1,Rxf7,f1f7,174CBP,0.5202968265945481,0.6826273873604162,22,208,f1f7,True,0.5202968265945481,0.6826273873604162,22,208,f1f7,True,0.5202968265945481,0.6826273873604162,22,208
3r1rk1/1bq1bppp/p3pn2/2p5/2P1NP2/1P1B1Q2/PB4PP/1R3RK1 b - - 0 1,Ne8,f6e8,175CBP,0.4755710837905844,0.7098684931758285,-26,243,b7e4,False,0.5316346498761657,0.5,34,0,f6e8,True,0.4755710837905844,0.7098684931758285,-26,243
1rb2rk1/p2n1ppp/4pP2/q2pPnQ1/1p5P/2NB3R/PPP3P1/2KR4 b - - 0 1,h6,h7h6,176CBP,0.7694310377084099,0.4815979155878063,327,-20,h7h6,True,0.7694310377084099,0.4815979155878063,327,-20,h7h6,True,0.7694310377084099,0.4815979155878063,327,-20
1rb2rk1/p2n1ppp/4pP2/q2pPnQ1/1p5P/2N4R/PPP3P1/2KR1B2 w - - 0 1,Bd3,f1d3,177CBP,0.2572386561949962,0.5,-287,0,c3d5,False,0.3448284649149929,0.17559617358710589,-174,-420,f1d3,True,0.2572386561949962,0.5,-287,0
r4r2/ppqn1pk1/3bp1p1/8/P2R4/2p2N2/1P3PPP/R1BQ2K1 b - - 0 1,c2,c3c2,178CBP,0.5354803926856948,0.5073636275599663,38,8,c3c2,True,0.5354803926856948,0.5073636275599663,38,8,c3c2,True,0.5354803926856948,0.5073636275599663,38,8
5r2/ppp3k1/2q2n2/8/3Q2p1/2B2b2/P7/2K1R1R1 w - - 0 1,Re3,e1e3,179CBP,0.6252532230578101,0.6363776066437299,139,152,g1g4,False,0.6647055187596083,0.4669097177008696,185,-36,e1e3,True,0.6252532230578101,0.6363776066437299,139,152
5r2/ppp3k1/2q2n2/4R3/3Q2p1/2B2b2/P7/2K3R1 b - - 0 1,Rd8,f8d8,180CBP,0.2914018399600642,0.49907948104001076,-241,-1,f8d8,True,0.2914018399600642,0.49907948104001076,-241,-1,f8d8,True,0.2914018399600642,0.49907948104001076,-241,-1
