FEN,Moves,Moves_UCI,Puzzle_ID,%win_LST_best_move,%win_Stockfish_best_move,CP_LST_best_move,CP_Stockfish_best_move,move_LST,correct_LST,%win_LST_move_LST,%win_Stockfish_move_LST,CP_LST_move_LST,CP_Stockfish_move_LST,move_Stockfish,correct_Stockfish,%win_LST_move_Stockfish,%win_Stockfish_move_Stockfish,CP_LST_move_Stockfish,CP_Stockfish_move_Stockfish
r1b2rk1/1pp1ppbp/4q1pB/8/1p6/3BQN2/1PP2PPP/2KR3R b - - 0 1,Bc3,g7c3,089CBP,0.7487923554773364,0.6051860475782356,296,116,g7c3,True,0.7487923554773364,0.6051860475782356,296,116,g7c3,True,0.7487923554773364,0.6051860475782356,296,116
1rb2r2/1p1n1pk1/2p1n1p1/p3P2p/2qP3R/2N3NP/PP1Q2B1/5RK1 w - - 0 1,Bd5,g2d5,090CBP,0.7215281946119206,0.8084071495958991,258,391,b2b3,False,0.8049388397880999,0.7299091321665175,384,270,g2d5,True,0.7215281946119206,0.8084071495958991,258,391
r4r2/ppp4k/2qpB1pp/7n/3Qn3/2BP4/PPP4P/5R1K w - - 0 1,Bg8+,e6g8,091CBP,0.5120435423347978,0.873184092563188,13,524,d4h8,False,0.7496823849862722,0.5,297,0,e6g8,True,0.5120435423347978,0.873184092563188,13,524
rnbq1rk1/pp2bppp/5n1B/2pp4/8/2N2NQ1/PPP1PPPP/R3KB1R b KQ - 0 1,Nh5,f6h5,092CBP,0.7038871194976574,0.7196270640184792,235,256,f6h5,True,0.7038871194976574,0.7196270640184792,235,256,f6h5,True,0.7038871194976574,0.7196270640184792,235,256
7r/Bk3p2/3bpP2/3rn3/Rq6/1PR3P1/2Q2P1P/6K1 b - - 0 1,Nf3+,e5f3,093CBP,0.3246589336001433,0.6905503390546858,-198,218,b4b5,False,0.5577191124573191,0.46141502858974687,62,-42,e5f3,True,0.3246589336001433,0.6905503390546858,-198,218
4rrk1/5bpp/3R1p2/2Q5/2p1N3/Pq2P3/6PP/5RK1 w - - 0 1,Rdxf6,d6f6,094CBP,0.320403224772543,0.49907948104001076,-204,-1,c5d4,False,0.41522177870945653,0.40364496835363256,-92,-106,d6f6,True,0.320403224772543,0.49907948104001076,-204,-1
6rk/4P1p1/1p5p/5Bb1/p1p1P3/1bB3qP/3Q2P1/R6K w - - 0 1,Bxg7+,c3g7,095CBP,0.35598284794154367,0.9137426170872673,-161,641,c3g7,True,0.35598284794154367,0.9137426170872673,-161,641,c3g7,True,0.35598284794154367,0.9137426170872673,-161,641
b1r5/5k2/pR2p1p1/4B2p/2q2P2/4p2P/P2r2P1/4Q1RK w - - 0 1,Qh4,e1h4,096CBP,0.05631956538250393,0.5275875538925041,-765,30,f4f5,False,0.32737896527366506,0.10395646446270596,-195,-585,e1h4,True,0.05631956538250393,0.5275875538925041,-765,30
1r3rk1/p3p2p/3pbpp1/8/2P1NP2/1P2B1P1/PqQ3BP/b4RK1 w - - 0 1,Qb1,c2b1,097CBP,0.5028598100519039,0.7060621760779617,3,238,c2b1,True,0.5028598100519039,0.7060621760779617,3,238,c2b1,True,0.5028598100519039,0.7060621760779617,3,238
1kN4r/1P3p2/p2b1P2/4p3/1p2B3/1P2B1P1/2p1qP1P/R5K1 b - - 0 1,Bc5,d6c5,098CBP,0.7712302222914804,0.8254673326201856,330,422,d6c5,True,0.7712302222914804,0.8254673326201856,330,422,d6c5,True,0.7712302222914804,0.8254673326201856,330,422
r3kb1r/pp3ppp/1qp2n2/n2Pp3/Q1p1P3/2N5/PP1B1PPP/R3KB1R w KQkq - 0 1,Nd1,c3d1,099CBP,0.7148454628528165,0.6754049255580261,249,199,c3d1,True,0.7148454628528165,0.6754049255580261,249,199,c3d1,True,0.7148454628528165,0.6754049255580261,249,199
3r2k1/pp2R1bp/6p1/3q1p2/3PbBB1/7P/PP3PP1/4Q1K1 w - - 0 1,Bd1,g4d1,100CBP,0.6480263070486332,0.7599656213987137,165,313,g4d1,True,0.6480263070486332,0.7599656213987137,165,313,g4d1,True,0.6480263070486332,0.7599656213987137,165,313
3r1k2/2qbb1p1/p3ppr1/1p2p3/4P2Q/5B1P/PPPR1P2/1N1R3K w - - 0 1,Qh8+,h4h8,101CBP,0.5765620791399648,0.736392171900456,83,279,h4h8,True,0.5765620791399648,0.736392171900456,83,279,h4h8,True,0.5765620791399648,0.736392171900456,83,279
2r3k1/4p2R/6p1/2q1P1Np/6nP/p2Q4/1PP3P1/1K6 b - - 0 1,a2+,a3a2,102CBP,0.5952533191522029,0.7870339126807213,104,355,a3a2,True,0.5952533191522029,0.7870339126807213,104,355,a3a2,True,0.5952533191522029,0.7870339126807213,104,355
r4kr1/1R2b1p1/p1n1pn2/4p2B/8/2N5/P1PB3P/4KR2 w - - 0 1,Rxf6+,f1f6,103CBP,0.7066613088339402,0.6983628994701436,238,228,f1f6,True,0.7066613088339402,0.6983628994701436,238,228,f1f6,True,0.7066613088339402,0.6983628994701436,238,228
2rr2k1/pb2bppp/1pq1pn2/4P1B1/8/2N5/PPB1QPPP/3RR1K1 w - - 0 1,Qf1,e2f1,104CBP,0.5264478350931531,0.6165637432224795,28,129,e2f1,True,0.5264478350931531,0.6165637432224795,28,129,e2f1,True,0.5264478350931531,0.6165637432224795,28,129
6k1/5p2/3p1Qp1/2qPn2p/1p2P3/pP5P/P4RPK/4rB2 w - - 0 1,g4,g2g4,105CBP,0.23188826504544763,0.42508560971233006,-325,-82,f6d8,False,0.3237740631886305,0.2593417169297452,-200,-285,g2g4,True,0.23188826504544763,0.42508560971233006,-325,-82
3r2k1/5p2/pp2p2p/7P/4BPpq/4BbN1/Pb3Q2/5RK1 b - - 0 1,Rd2,d8d2,106CBP,0.35191732377407803,0.7497463301445308,-165,298,f3e4,False,0.4061442423906782,0.36107015153620403,-103,-155,d8d2,True,0.35191732377407803,0.7497463301445308,-165,298
rnbr2k1/pp2qpp1/8/3p3Q/3N2p1/2R1P3/PP3P1P/4KBR1 w - - 0 1,Bd3,f1d3,107CBP,0.6904942683886262,0.736392171900456,217,279,f1d3,True,0.6904942683886262,0.736392171900456,217,279,f1d3,True,0.6904942683886262,0.736392171900456,217,279
6rk/pp5p/3pN2b/3PPq2/3P4/2Q4P/PP2R2K/5B2 b - - 0 1,Bf4+,h6f4,108CBP,0.1937453486600833,0.2281532478287117,-387,-331,f5f1,False,0.7535293923144231,0.5586421525846197,303,64,f5f1,False,0.7535293923144231,0.5586421525846197,303,64
1r6/2q1k2p/1P3nr1/2p1bQ2/R1B5/4p2P/1P4P1/3R3K b - - 0 1,e2,e3e2,109CBP,0.26491145580327213,0.5513672504375507,-277,56,b8b6,False,0.41394741804643775,0.14957455800426844,-94,-472,e3e2,True,0.26491145580327213,0.5513672504375507,-277,56
r1bq1r1k/pp4pB/2p2p2/3p2N1/5Q2/2P4P/PPP2nP1/1K1R3R w - - 0 1,Nf7+,g5f7,110CBP,0.7241797179536591,0.6549075932826014,262,174,g5f7,True,0.7241797179536591,0.6549075932826014,262,174,g5f7,True,0.7241797179536591,0.6549075932826014,262,174
2r2k2/1r3Pb1/1q1p4/3Qp1N1/p3P3/7R/PPp5/K1R5 w - - 0 1,Rb3,h3b3,111CBP,0.6826840242057983,0.8703024236418141,208,517,h3b3,True,0.6826840242057983,0.8703024236418141,208,517,h3b3,True,0.6826840242057983,0.8703024236418141,208,517
8/r1p2pk1/1p1p4/r2Pb1p1/pQ2P1Pp/R3Bq1B/PPR2P2/6K1 w - - 0 1,Qe1,b4e1,112CBP,0.37736389758974376,0.6778219194709055,-135,202,b4d2,False,0.3851254020929036,0.3517797456776559,-127,-166,b4e1,True,0.37736389758974376,0.6778219194709055,-135,202
6k1/1b4b1/1q4p1/1P3p2/1r1p3Q/4r2P/NP1RN1P1/3R3K b - - 0 1,Bf6,g7f6,113CBP,0.6333539382658158,0.6431661450174323,148,160,b4c4,False,0.6542809807426684,0.6200396776969423,173,133,g7f6,True,0.6333539382658158,0.6431661450174323,148,160
r3k2r/5p2/3Qpp1p/p3n3/4P1P1/1Np1B3/q1P4P/2KRR3 w kq - 0 1,Rd5,d1d5,114CBP,0.6299405884951286,0.6656440579806581,144,187,d1d5,True,0.6299405884951286,0.6656440579806581,144,187,d1d5,True,0.6299405884951286,0.6656440579806581,144,187
3q1rk1/5p2/2p1pp1p/p2rR3/P2P4/2PQ2P1/5P1P/4R1K1 w - - 0 1,Rxe6,e5e6,115CBP,0.5019263929070114,0.6921217783768152,2,220,e5e4,False,0.5466049177422616,0.5413288883579234,50,45,e5e6,True,0.5019263929070114,0.6921217783768152,2,220
r1r1b1kb/p3pp1p/2np2pB/qp1N4/2n1PQN1/1B5P/PPP2PP1/R3R1K1 b - - 0 1,Qd8,a5d8,116CBP,0.34107525279940343,0.3869241464463639,-178,-125,a5d8,True,0.34107525279940343,0.3869241464463639,-178,-125,a5d8,True,0.34107525279940343,0.3869241464463639,-178,-125
1k1r1b1r/pp1n1p2/1qp3n1/1N3N2/PP5p/6P1/2Q1PPB1/R1R3K1 w - - 0 1,a5,a4a5,117CBP,0.4067140937606688,0.7277259343110861,-102,267,b5d4,False,0.5925152906787907,0.6448544575649283,101,162,a4a5,True,0.4067140937606688,0.7277259343110861,-102,267
3nk2r/2p2p1p/6p1/p3q3/1Q2P3/P1N2r2/1P3P1P/3RK2R w Kk - 0 1,Qa4+,b4a4,118CBP,0.5044133662823644,0.7943458971515726,4,367,b4b8,False,0.5822459632351227,0.511044443209752,90,12,b4a4,True,0.5044133662823644,0.7943458971515726,4,367
3r1r1k/1pq4p/p1p3RQ/2p1n3/2BPPp2/2P2P2/1P5P/3R3K w - - 0 1,Rf6,g6f6,119CBP,0.6346472695833572,0.854133838270865,149,480,g6f6,True,0.6346472695833572,0.854133838270865,149,480,g6f6,True,0.6346472695833572,0.854133838270865,149,480
r7/1Npb2rk/p5n1/P2Pp2q/1b2Ppp1/6P1/R1Q2B1P/3R1BK1 b - - 0 1,Nh4,g6h4,120CBP,0.642097767491093,0.6607092522793869,158,181,g6h4,True,0.642097767491093,0.6607092522793869,158,181,a8g8,False,0.5098805529073376,0.6705428791057813,10,193
1q1rr1k1/5p1p/p5p1/1p1N4/4P3/P4PnP/1P4PK/2RQR3 w - - 0 1,Nf6+,d5f6,121CBP,0.43728480480817367,0.5640820298184349,-68,70,h2g1,False,0.6534647571697529,0.6243673063917166,172,138,h2g1,False,0.6534647571697529,0.6243673063917166,172,138
r2r2k1/pppq1pbn/6pp/2QNp3/2PnP1b1/1P3NP1/PB3PBP/R2R2K1 w - - 0 1,Nxe5,f3e5,122CBP,0.6211180250349406,0.649897670785642,134,168,f3e5,True,0.6211180250349406,0.649897670785642,134,168,f3e5,True,0.6211180250349406,0.649897670785642,134,168
r3r1k1/pp1bqpp1/5n1B/7Q/2nN4/2P5/P1B3PP/2R2RK1 w - - 0 1,Rxf6,f1f6,123CBP,0.5851197863513145,0.5174827500461167,93,19,f1f6,True,0.5851197863513145,0.5174827500461167,93,19,h5h4,False,0.5423607885529236,0.531256867324871,46,34
1k1N1r2/p2n2pp/1bR5/4P2q/6b1/1Q1p2P1/PP1B1P1P/4R1K1 b - - 0 1,Qxh2+,h5h2,124CBP,0.13432901226440208,0.5,-506,0,f8f2,False,0.46853643768379527,0.3534608279851336,-34,-164,g4f3,False,0.2982684368108772,0.545896437602999,-232,50
1k1r1r2/p2n1Npp/1bR5/4P2q/6b1/1Q1p2P1/PP1B1P1P/4R1K1 w - - 0 1,Nxd8,f7d8,125CBP,0.5028749902937886,0.5202403732122675,3,22,f7d8,True,0.5028749902937886,0.5202403732122675,3,22,f7d8,True,0.5028749902937886,0.5202403732122675,3,22
r1br2k1/1pp1npp1/p2q1n1p/3Np3/4P3/1BP2N1P/PP2QPP1/R3R1K1 w - - 0 1,Nf4,d5f4,126CBP,0.5769570467508666,0.6873942354748303,84,214,a1d1,False,0.5909065928866005,0.597241050790976,99,107,d5f4,True,0.5769570467508666,0.6873942354748303,84,214
1n1q1r1k/4r1p1/pp2p1B1/3p2b1/2P1Q3/3R2P1/PP2PP1P/3R2K1 b - - 0 1,Qe8,d8e8,127CBP,0.3486490783386076,0.6991379705974721,-169,229,d5e4,False,0.4927907820510531,0.23141152218477828,-7,-326,d8e8,True,0.3486490783386076,0.6991379705974721,-169,229
2r2nk1/2r3p1/4p3/3pP1NQ/pp1q1PN1/8/P1p4P/5RRK b - - 0 1,Qxg1+,d4g1,128CBP,0.24831070631813867,0.44954372531791664,-300,-55,d4g1,True,0.24831070631813867,0.44954372531791664,-300,-55,d4g1,True,0.24831070631813867,0.44954372531791664,-300,-55
1r6/R4r1k/3pbPp1/1p1N3q/1Pp1PP2/4Q2p/7P/5R1K w - - 0 1,Rxf7+,a7f7,129CBP,0.5993233675655394,0.7613064029325682,109,315,f4f5,False,0.6177722532154428,0.5577340998516674,130,63,a7f7,True,0.5993233675655394,0.7613064029325682,109,315
1r1r2k1/3bbpp1/p3pn1p/3pN2N/qp1P4/3QP3/1P3PPP/1BR2RK1 w - - 0 1,Rc7,c1c7,130CBP,0.629218690714779,0.7646358107375071,143,320,h5f6,False,0.6956154656582623,0.6590564612649169,224,179,c1c7,True,0.629218690714779,0.7646358107375071,143,320
6k1/5p1p/ppqN4/2pbr1BQ/P4r2/7P/1P4P1/R2R2K1 b - - 0 1,h6,h7h6,131CBP,0.24007184726067976,0.5174827500461167,-312,19,c5c4,False,0.33167927134372377,0.32621162296292944,-190,-197,h7h6,True,0.24007184726067976,0.5174827500461167,-312,19
4N1k1/5p1p/ppqb4/2pbr1BQ/P4r2/7P/1P4P1/R2R2K1 w - - 0 1,Qh6,h5h6,132CBP,0.567276137158899,0.6007787318117942,73,111,e8d6,False,0.6133258880316892,0.45501647940453177,125,-49,h5h6,True,0.567276137158899,0.6007787318117942,73,111
5rr1/pp2pb1k/2p1q2p/4Pp2/2P2P2/2PB2R1/P5QK/6R1 w - - 0 1,Rg7+,g3g7,133CBP,0.5055143843400298,0.7750725757821421,5,336,g3g7,True,0.5055143843400298,0.7750725757821421,5,336,g3g7,True,0.5055143843400298,0.7750725757821421,5,336
2kr4/pp1rppb1/1qp4p/2pnPPp1/8/3P1N1P/PPPBQ3/1K1R3R b - - 0 1,c4,c5c4,134CBP,0.47949834613938214,0.6016615267275047,-22,112,e7e6,False,0.499046595584422,0.4650771960458313,-1,-38,c5c4,True,0.47949834613938214,0.6016615267275047,-22,112
r5k1/2qb1rp1/3pp2p/p6P/1p1NP1Q1/1P3P2/1PP5/2KR2R1 b - - 0 1,a4,a5a4,135CBP,0.6494173140957387,0.6406270050754315,167,157,a5a4,True,0.6494173140957387,0.6406270050754315,167,157,a5a4,True,0.6494173140957387,0.6406270050754315,167,157
8/4bQ1p/p5pk/1p5P/4N3/3pPP2/PPrR2K1/2q5 w - - 0 1,Qxe7,f7e7,136CBP,0.5182768421715744,0.7679329346529504,19,325,d2c2,False,0.5573586582856169,0.5,62,0,f7e7,True,0.5182768421715744,0.7679329346529504,19,325
3r4/pk4qP/1b3p2/6p1/8/1P4PQ/6PK/3R4 b - - 0 1,Rxd1,d8d1,137CBP,0.628367881841922,0.8639396241959597,142,502,d8d1,True,0.628367881841922,0.8639396241959597,142,502,d8d1,True,0.628367881841922,0.8639396241959597,142,502
2q3k1/pp3pp1/1n2r2p/B2p4/3Pn3/1Q1B3P/PP2RPP1/6K1 w - - 0 1,Bxb6,a5b6,138CBP,0.5480764895585124,0.6406270050754315,52,157,e2c2,False,0.5526210556155612,0.5413288883579234,57,45,a5b6,True,0.5480764895585124,0.6406270050754315,52,157
r2r2k1/6b1/2bP2Qp/8/8/p5B1/1PB2PqP/1K2R3 b - - 0 1,Bd5,c6d5,139CBP,0.6650151899227037,0.7349601640218837,186,277,a3a2,False,0.671495302042425,0.5,194,0,c6d5,True,0.6650151899227037,0.7349601640218837,186,277
r2q1rk1/ppb2pp1/2n3bp/6N1/2BPNB1n/2PQ3P/PP4P1/R4RK1 w - - 0 1,Bxc7,f4c7,140CBP,0.6069199162827832,0.7328028486085163,117,274,g5f7,False,0.682273935157821,0.5874611371519987,207,96,f4c7,True,0.6069199162827832,0.7328028486085163,117,274
r4k2/pp5p/8/q2BQ3/P7/2p4P/1P4P1/6K1 w - - 0 1,Qf6+,e5f6,141CBP,0.635432462077619,0.934530615097882,150,722,e5f4,False,0.7333804030810991,0.8677882443397813,274,511,e5f6,True,0.635432462077619,0.934530615097882,150,722
4r1k1/1pq2pp1/p3r3/3p4/3Q3P/2P5/PP2BPK1/3RR3 w - - 0 1,h5,h4h5,142CBP,0.5154241116026033,0.5998952814867482,16,110,g2f1,False,0.6169655227181359,0.49631798655933523,129,-4,h4h5,True,0.5154241116026033,0.5998952814867482,16,110
r3n3/1bqr1pb1/2p4k/1pP5/1P2Q3/7P/1B3PP1/2R1R1K1 w - - 0 1,Rc4,c1c4,143CBP,0.3957102792890752,0.7961445499054107,-114,370,e4h4,False,0.7262316603778363,0.5928047194327711,264,102,c1c4,True,0.3957102792890752,0.7961445499054107,-114,370
r1b2rk1/4bp1p/p3pnp1/q2n2NP/5B2/1BN1P3/1P3PP1/1QKR3R w - - 0 1,hxg6,h5g6,144CBP,0.47758864496347553,0.6016615267275047,-24,112,b3d5,False,0.48597270920919744,0.4477221183422858,-15,-57,h5g6,True,0.47758864496347553,0.6016615267275047,-24,112
2kr3r/1pp2pp1/p1p5/4Q3/3p2pq/2P5/PP1N1PP1/R1B1RK2 b - - 0 1,Qh1+,h4h1,145CBP,0.4731436307108505,0.8106779899506587,-29,395,d4d3,False,0.5937153115347886,0.5495449603745888,103,54,h4h1,True,0.4731436307108505,0.8106779899506587,-29,395
R4br1/1N1k1p2/2p1pq2/7p/1p1PP1pP/1PpB2B1/5PP1/6K1 w - - 0 1,e5,e4e5,146CBP,0.38427831624300957,0.5,-128,0,g3e5,False,0.46331419602904267,0.33846581558932665,-39,-182,e4e5,True,0.38427831624300957,0.5,-128,0
4b1rk/pp3Rb1/4p1Rp/3pq3/P7/2N5/1PP3P1/1K3Q2 w - - 0 1,Qh1,f1h1,147CBP,0.6326158124445804,0.7538685586972206,147,304,f1h1,True,0.6326158124445804,0.7538685586972206,147,304,f1h1,True,0.6326158124445804,0.7538685586972206,147,304
r5rk/ppqn2R1/2p4p/6B1/P2PP3/2P5/Q6P/5RK1 w - - 0 1,Rf6,f1f6,148CBP,0.35024291335807956,0.8095451579973735,-167,393,g5h6,False,0.6979675311965075,0.5,227,0,f1f6,True,0.35024291335807956,0.8095451579973735,-167,393
2r1r1k1/p4qN1/1p3p2/3p1P1p/3P3Q/P6R/3n2PP/5RK1 b - - 0 1,Nxf1,d2f1,149CBP,0.4257934890252866,0.6209067564512851,-81,134,g8g7,False,0.7024121540366997,0.5,233,0,d2f1,True,0.4257934890252866,0.6209067564512851,-81,134
5bk1/5ppp/7P/1p1pQ1P1/r3Pp2/2P2P2/q1P5/2KR3R b - - 0 1,d4,d5d4,150CBP,0.5360254867997227,0.649897670785642,39,168,d5d4,True,0.5360254867997227,0.649897670785642,39,168,d5d4,True,0.5360254867997227,0.649897670785642,39,168
5bk1/5ppp/7P/1p2Q1P1/r2pPp2/2P2P2/q1P5/2KR3R w - - 0 1,Kd2,c1d2,151CBP,0.43204948569657353,0.35937299492456853,-74,-157,c1d2,True,0.43204948569657353,0.35937299492456853,-74,-157,c1d2,True,0.43204948569657353,0.35937299492456853,-74,-157
r2q1rk1/pb2bppp/1p2p3/6PQ/2P1p1N1/1n1PP3/1B3P1P/3K1BR1 b - - 0 1,exd3,e4d3,152CBP,0.5113482362305968,0.7098684931758285,12,243,e6e5,False,0.6111040561534535,0.6260928550975975,122,140,e4d3,True,0.5113482362305968,0.7098684931758285,12,243
r3r3/5ppk/p7/q1p1Q1B1/2pR2b1/P7/1PP3PP/1K5R w - - 0 1,Qd5,e5d5,153CBP,0.46527129947303036,0.5046024700028845,-37,5,e5d5,True,0.46527129947303036,0.5046024700028845,-37,5,e5d5,True,0.46527129947303036,0.5046024700028845,-37,5
8/5pp1/p6k/5b2/3p4/P1p2Q2/1Pq3PP/K6R w - - 0 1,bxc3,b2c3,154CBP,0.32524569464429476,0.3983384732724953,-198,-112,b2c3,True,0.32524569464429476,0.3983384732724953,-198,-112,b2c3,True,0.32524569464429476,0.3983384732724953,-198,-112
1k1r3r/bp1n1p2/2B3n1/4qN1p/Pp6/1N4P1/2Q1PP2/1RR3K1 b - - 0 1,Ne7,g6e7,155CBP,0.5011510868142632,0.7291826261225229,1,269,d8c8,False,0.5102596592249586,0.5165632973121441,11,18,g6e7,True,0.5011510868142632,0.7291826261225229,1,269
r1b2rk1/pp4pp/q3pp2/n1n1N2Q/2p1P3/P1N3P1/1P3PBP/3R1RK1 w - - 0 1,Rd8,d1d8,156CBP,0.37688703658634104,0.6983628994701436,-136,228,e5g6,False,0.5255621223643985,0.5820968656397246,27,90,d1d8,True,0.37688703658634104,0.6983628994701436,-136,228
3q1r1k/6pp/pR5n/nbpNNp2/4P3/8/B3QPPP/6K1 w - - 0 1,Rxh6,b6h6,157CBP,0.2635540804246923,0.648220254322344,-279,166,e2e3,False,0.584726801318282,0.5349228039541688,92,38,b6h6,True,0.2635540804246923,0.648220254322344,-279,166
2r3k1/pb2r1b1/1ppq2Qp/3pN3/1P1PnPP1/P3PRNP/8/5RK1 w - - 0 1,Nf5,g3f5,158CBP,0.7033700060885508,0.7619748627801506,234,316,g3f5,True,0.7033700060885508,0.7619748627801506,234,316,g3f5,True,0.7033700060885508,0.7619748627801506,234,316
5rk1/1p1QR2p/1q1p3r/p7/2P5/1P1p2P1/P5BP/7K w - - 0 1,Qg4+,d7g4,159CBP,0.8518336280182783,0.5954683835833042,475,105,d7g4,True,0.8518336280182783,0.5954683835833042,475,105,d7g4,True,0.8518336280182783,0.5954683835833042,475,105
5rk1/1p1QR2p/1q1p2r1/p7/2P5/1P1p2P1/P5BP/7K b - - 0 1,Qd4,b6d4,160CBP,0.31462693158727717,0.8078362028137788,-211,390,b6d4,True,0.31462693158727717,0.8078362028137788,-211,390,b6d4,True,0.31462693158727717,0.8078362028137788,-211,390
r4b1k/p1q2r1p/1p2Q1p1/n1pnP3/7P/2Pb2P1/PP3PBK/R1B1RN2 b - - 0 1,Rxf2,f7f2,161CBP,0.5728726481453008,0.6968093609074746,79,226,f7f2,True,0.5728726481453008,0.6968093609074746,79,226,f7f2,True,0.5728726481453008,0.6968093609074746,79,226
5rk1/p5p1/b4p2/3P2p1/8/Q3N3/PBpNnqPP/R6K b - - 0 1,Re8,f8e8,162CBP,0.512478469326799,0.6573997938422768,13,177,c2c1r,False,0.8194563619957211,0.6051860475782356,410,116,f8e8,True,0.512478469326799,0.6573997938422768,13,177
r3kb2/5p2/4bp2/q3p2N/3nP3/Pp2QP2/1P6/1KNR1B2 b q - 0 1,Bxa3,f8a3,163CBP,0.5625459714914514,0.6051860475782356,68,116,a5c5,False,0.5726615985758882,0.5147240615881282,79,16,f8a3,True,0.5625459714914514,0.6051860475782356,68,116
2k5/R1n2p2/8/1ppq1P1p/8/5P2/1P1r2rN/Q3R2K w - - 0 1,Nf1,h2f1,164CBP,0.08176953981575252,0.5,-656,0,a7c7,False,0.410372107219267,0.4623301956955016,-98,-41,h2f1,True,0.08176953981575252,0.5,-656,0
2k5/R1n2p2/8/1ppq1Prp/8/5P2/1P1r2PN/Q3R2K b - - 0 1,Rgxg2,g5g2,165CBP,0.7530130012342084,0.5829922971166973,302,91,g5g2,True,0.7530130012342084,0.5829922971166973,302,91,g5g2,True,0.7530130012342084,0.5829922971166973,302,91
4k2r/1b1r1pp1/1q3n1p/1B2p3/Q2bP3/8/1P2NPPP/3R1RK1 b k - 0 1,Bxf2+,d4f2,166CBP,0.4416245581858873,0.49631798655933523,-63,-4,e8e7,False,0.47368888377118534,0.5202403732122675,-28,22,e8e7,False,0.47368888377118534,0.5202403732122675,-28,22
2b1r1kr/6p1/p5Pp/P1Nnq2P/1p2p3/8/1PP1Q1B1/1K1R4 w - - 0 1,Bxe4,g2e4,167CBP,0.5366678907769904,0.6705428791057813,39,193,e2c4,False,0.63265294677463,0.4359179701815651,147,-70,g2e4,True,0.5366678907769904,0.6705428791057813,39,193
3r1r2/1p4k1/p1p2q2/2P1b1p1/1PQ1RB2/5KP1/P4P2/7R w - - 0 1,Ke2,f3e2,168CBP,0.28955723864949146,0.5,-243,0,h1h5,False,0.47216889513144067,0.3585257312416039,-30,-158,f3e2,True,0.28955723864949146,0.5,-243,0
r4rk1/p2bnppp/8/q2NPp2/1p2n2P/5NR1/PPPQ2P1/1K1R1B2 w - - 0 1,Qh6,d2h6,169CBP,0.3908987557646375,0.6380799643424951,-120,154,d5e7,False,0.6083327240310221,0.7083494652148071,119,241,d5e7,False,0.6083327240310221,0.7083494652148071,119,241
r4rk1/p2bnppp/8/q1nNPp2/1p5P/5NR1/PPPQ2P1/1K1R1B2 b - - 0 1,Nxd5,e7d5,170CBP,0.43657207982806234,0.6321068166142683,-69,147,e7d5,True,0.43657207982806234,0.6321068166142683,-69,147,e7d5,True,0.43657207982806234,0.6321068166142683,-69,147
r2q1rk1/5p1p/p2p1bp1/4pn2/2B5/7R/1PPQ1PPP/2B2R1K w - - 0 1,g4,g2g4,171CBP,0.5887801576425324,0.7045315144213936,97,236,g2g4,True,0.5887801576425324,0.7045315144213936,97,236,g2g4,True,0.5887801576425324,0.7045315144213936,97,236
r6k/p6p/b3PP2/3p1p2/8/2P3R1/qPQ4P/2K5 b - - 0 1,d4,d5d4,172CBP,0.51185611026321,0.5640820298184349,12,70,d5d4,True,0.51185611026321,0.5640820298184349,12,70,d5d4,True,0.51185611026321,0.5640820298184349,12,70
2r3k1/3bpp1p/3p1npQ/4qN2/rp1NP1P1/5P2/PP5P/1K1R2R1 b - - 0 1,Nxe4,f6e4,173CBP,0.5614128856613143,0.6656440579806581,67,187,d7f5,False,0.5930549878150255,0.5865684965842631,102,95,f6e4,True,0.5614128856613143,0.6656440579806581,67,187
rr4k1/2q1bp1p/b2p2p1/1p4Nn/p1nPP2N/2PB2p1/1P1BQ2P/R4RK1 w - - 0 1,Rxf7,f1f7,174CBP,0.5280797684956102,0.6338176636011208,30,149,f1f7,True,0.5280797684956102,0.6338176636011208,30,149,f1f7,True,0.5280797684956102,0.6338176636011208,30,149
3r1rk1/1bq1bppp/p3pn2/2p5/2P1NP2/1P1B1Q2/PB4PP/1R3RK1 b - - 0 1,Ne8,f6e8,175CBP,0.4858553614644697,0.6952513126315362,-15,224,b7e4,False,0.5120485118845332,0.5275875538925041,13,30,f6e8,True,0.4858553614644697,0.6952513126315362,-15,224
1rb2rk1/p2n1ppp/4pP2/q2pPnQ1/1p5P/2NB3R/PPP3P1/2KR4 b - - 0 1,h6,h7h6,176CBP,0.7526220141583924,0.48343670268785593,302,-18,h7h6,True,0.7526220141583924,0.48343670268785593,302,-18,h7h6,True,0.7526220141583924,0.48343670268785593,302,-18
1rb2rk1/p2n1ppp/4pP2/q2pPnQ1/1p5P/2N4R/PPP3P1/2KR1B2 w - - 0 1,Bd3,f1d3,177CBP,0.24934455653326815,0.5,-299,0,c3d5,False,0.42125051877693376,0.2551207276169529,-86,-291,f1d3,True,0.24934455653326815,0.5,-299,0
r4r2/ppqn1pk1/3bp1p1/8/P2R4/2p2N2/1P3PPP/R1BQ2K1 b - - 0 1,c2,c3c2,178CBP,0.5161215485105166,0.4341080334601539,17,-72,c3c2,True,0.5161215485105166,0.4341080334601539,17,-72,c3c2,True,0.5161215485105166,0.4341080334601539,17,-72
