FEN,Moves,Moves_UCI,%win_LST_best_move,%win_Stockfish_best_move,CP_LST_best_move,CP_Stockfish_best_move,move_LST,correct_LST,%win_LST_move_LST,%win_Stockfish_move_LST,CP_LST_move_LST,CP_Stockfish_move_LST,move_Stockfish,correct_Stockfish,%win_LST_move_Stockfish,%win_Stockfish_move_Stockfish,CP_LST_move_Stockfish,CP_Stockfish_move_Stockfish
r1b2rk1/1p4pp/3q4/p1b1pp2/2Pn4/PP4P1/1B1PBP1P/R2QNRK1 w - - 0 1,b4,b3b4,0.5169439114625434,0.5018410316799476,18,2,b3b4,True,0.5169439114625434,0.5018410316799476,18,2,e1d3,False,0.4501888159333592,0.5128844269647328,-54,14
r2r2k1/ppR2p1p/5Qp1/3b3P/3PB3/8/4qPP1/3R2K1 w - - 0 1,f3,f2f3,0.32617851639894013,0.5156437324214209,-197,17,e4f3,False,0.4936329910132802,0.4944771046316658,-6,-6,f2f3,True,0.32617851639894013,0.5156437324214209,-197,17
r2r2k1/p3qppp/2p5/8/4n1b1/5N2/PP1B1PPP/2RQR1K1 w - - 0 1,Qc2,d1c2,0.500945777098351,0.6165637432224795,1,129,d1e2,False,0.5268355564091004,0.5,29,0,h2h3,False,0.45078209366547917,0.6363776066437299,-53,152
r4rk1/2q1bppp/p2p1n2/1p2pP2/2b1P3/P1N2B2/1PP3PP/R1B1QR1K w - - 0 1,Rg1,f1g1,0.5391336665538052,0.5285051773118131,42,31,f1g1,True,0.5391336665538052,0.5285051773118131,42,31,f1f2,False,0.5129997318988084,0.5422429789460687,14,46
1rb2rk1/ppR1pp1p/5bp1/8/1P6/q2PBBP1/2Q1PP1P/2R3K1 w - - 0 1,Bh6,e3h6,0.7345479543402362,0.7225890732124075,276,260,e3h6,True,0.7345479543402362,0.7225890732124075,276,260,e3h6,True,0.7345479543402362,0.7225890732124075,276,260
r3k2r/1bpnqppp/pp6/3p3n/3P4/P1N2NP1/1P2PPBP/R2QK2R w KQkq - 0 1,Nh4,f3h4,0.5719463991366078,0.5640820298184349,78,70,f3h4,True,0.5719463991366078,0.5640820298184349,78,70,f3h4,True,0.5719463991366078,0.5640820298184349,78,70
2r1kb1r/1b1n1ppp/pq1ppn2/1p4B1/3NPP1P/P1N4R/1PP1Q1P1/2KR1B2 b k - 0 1,Rc4,c8c4,0.4489788824461767,0.5,-55,0,c8c3,False,0.4632158998939706,0.33517593247566096,-40,-186,c8c4,True,0.4489788824461767,0.5,-55,0
r2r2k1/1b2qpp1/p1p1nb1p/Pp1p4/3P4/2N1PN2/QP1R1PPP/2R2BK1 b - - 0 1,c5,c6c5,0.5734939236535335,0.6406270050754315,80,157,a8c8,False,0.5773567036707172,0.5658919665398462,84,72,c6c5,True,0.5734939236535335,0.6406270050754315,80,157
r3k2r/ppqnbpp1/5np1/2p5/3PP3/1QN5/PP1B2PP/2KR1B1R w kq - 0 1,Bc4,f1c4,0.5457874515366021,0.6043059266170111,49,115,c3b5,False,0.5977754760228413,0.603425129353426,107,114,f1c4,True,0.5457874515366021,0.6043059266170111,49,115
r2q1rk1/ppp1ppbp/1nn3p1/8/3P2b1/BPN1PNP1/P3QPBP/R3K2R b KQ - 0 1,e5,e7e5,0.5250359313531313,0.5449835205954683,27,49,e7e5,True,0.5250359313531313,0.5449835205954683,27,49,e7e5,True,0.5250359313531313,0.5449835205954683,27,49
r2r1bk1/2q2p1p/1p1pp1p1/pB1nP3/P4P2/2P2R2/1P1BQ1PP/4R2K w - - 0 1,f5,f4f5,0.6019331835850851,0.5477213400816676,112,52,f4f5,True,0.6019331835850851,0.5477213400816676,112,52,h2h4,False,0.5622858460065434,0.5622703840425896,68,68
2rqkb1r/1b3pp1/p2ppn1p/1p2n3/3NP1P1/P1N1BP2/1PPQ3P/1K1R1B1R b k - 0 1,Nxf3,e5f3,0.30393441473131055,0.6423206501894636,-225,159,d6d5,False,0.4929643827950567,0.5165632973121441,-7,18,e5f3,True,0.30393441473131055,0.6423206501894636,-225,159
r2q1rk1/1p1bb2p/n3pp2/n7/pNPp1BPN/P2P4/1P4BP/1R1QR1K1 w - - 0 1,Nd5,b4d5,0.5221948788159672,0.6490594228774123,24,167,b4a6,False,0.5593673787239077,0.5550076484124536,64,60,b4d5,True,0.5221948788159672,0.6490594228774123,24,167
r2qnrk1/1p2b1pp/2ppp3/p1n5/P1NQP3/2N3BP/1PP2PP1/R3R1K1 w - - 0 1,Rad1,a1d1,0.5484121876044661,0.5413288883579234,52,45,d4e3,False,0.5596058338531531,0.5504562746820834,65,55,d4e3,False,0.5596058338531531,0.5504562746820834,65,55
r2q1rk1/pp2pp1p/4b1pb/n3B3/3Pn3/N4NP1/PQ2PPBP/R2R2K1 w - - 0 1,d5,d4d5,0.6012549229264045,0.545896437602999,111,50,d4d5,True,0.6012549229264045,0.545896437602999,111,50,d4d5,True,0.6012549229264045,0.545896437602999,111,50
r3k2r/1bqnbpp1/pp1ppn1p/8/2P4B/2N1PN1P/PPQ1BPP1/R4RK1 b kq - 0 1,g5,g7g5,0.539810285451344,0.5829922971166973,43,91,g7g5,True,0.539810285451344,0.5829922971166973,43,91,g7g5,True,0.539810285451344,0.5829922971166973,43,91
r4rk1/pp1qb2p/1np1b1p1/3P1p2/4PN2/1P2B3/P2QB1PP/R3K2R b KQ - 0 1,Bf7,e6f7,0.5184047375290084,0.5431567852197504,20,47,e6f7,True,0.5184047375290084,0.5431567852197504,20,47,e6f7,True,0.5184047375290084,0.5431567852197504,20,47
r2qr1k1/2p2nbp/1p4p1/1NpPpb2/p1P5/3B4/PPQ2PPP/2NRR1K1 b - - 0 1,e4,e5e4,0.5190909661591472,0.648220254322344,20,166,e5e4,True,0.5190909661591472,0.648220254322344,20,166,e5e4,True,0.5190909661591472,0.648220254322344,20,166
2b1r2r/p1pp1k2/2pbnPp1/q6p/2P5/PP4PQ/1BKNBP1P/R2R4 w - - 0 1,c5,c4c5,0.5277318840659254,0.5522778816577142,30,57,d2e4,False,0.5925490999135198,0.4623301956955016,101,-41,h3f1,False,0.5819332819337955,0.5803043837193158,89,88
q4rk1/p4ppp/8/4p3/1bp1n3/2Nb1NP1/PP1B1P1P/R2QK1R1 b Q - 0 1,Rb8,f8b8,0.609509071562051,0.648220254322344,120,166,e4c3,False,0.6662525345306343,0.5,187,0,f8b8,True,0.609509071562051,0.648220254322344,120,166
5qrk/p2bb2p/2p1p3/2Pp1p2/3P1P2/P1N1P3/2QKB2P/1R6 b - - 0 1,e5,e6e5,0.5152592670227353,0.4404501867400794,16,-65,e6e5,True,0.5152592670227353,0.4404501867400794,16,-65,e6e5,True,0.5152592670227353,0.4404501867400794,16,-65
r3r1k1/p1qn1pbp/2p1pnpP/1p6/2PP4/1PB2QN1/P4PP1/1B1RR1K1 b - - 0 1,Bxh6,g7h6,0.46905293753116784,0.4143247132264411,-33,-94,g7h6,True,0.46905293753116784,0.4143247132264411,-33,-94,g7h6,True,0.46905293753116784,0.4143247132264411,-33,-94
2rq1rk1/pb1nbppp/1p6/3P4/Q2p1B2/6P1/PP1N1PBP/R4RK1 b - - 0 1,Nc5,d7c5,0.49693654119001973,0.5229967635676993,-3,25,d7c5,True,0.49693654119001973,0.5229967635676993,-3,25,d7c5,True,0.49693654119001973,0.5229967635676993,-3,25
r2q1rk1/3nbppp/p3pn2/1pp5/3PbB2/2N2NP1/PP2PPBP/R1Q2RK1 b - - 0 1,Bxf3,e4f3,0.6096676516979138,0.6200396776969423,121,133,e4f3,True,0.6096676516979138,0.6200396776969423,121,133,e4f3,True,0.6096676516979138,0.6200396776969423,121,133
2kr3r/ppq3pp/1np1p1n1/Q3pb2/2pP4/P4NB1/1P2BPPP/R3R1K1 b - - 0 1,Rd5,d8d5,0.3706360424127985,0.49355671670047907,-143,-7,g6f4,False,0.4013207535698821,0.3475931508498015,-108,-171,d8d5,True,0.3706360424127985,0.49355671670047907,-143,-7
r2qr1k1/p2b2pp/2pB1p2/2Q3b1/3N4/8/PPP2PPP/R4K1R b - - 0 1,Qb6,d8b6,0.5019368490807657,0.47516641034760715,2,-27,d8b6,True,0.5019368490807657,0.47516641034760715,2,-27,d8b6,True,0.5019368490807657,0.47516641034760715,2,-27
r4rk1/p2n2pp/4p3/1pb1P3/3NpPPq/1P2P3/PB6/R2Q1RK1 w - - 0 1,Qe2,d1e2,0.42518579688392455,0.5,-81,0,g1g2,False,0.46194912591743487,0.4027589492090241,-41,-107,d1e2,True,0.42518579688392455,0.5,-81,0
r4rk1/4b1pp/p1q1p3/1p1b2P1/2p1pPB1/4B1Q1/PPP4P/3R1R1K w - - 0 1,Qh3,g3h3,0.43000751497625506,0.5394998785122574,-76,43,g3h3,True,0.43000751497625506,0.5394998785122574,-76,43,g3h3,True,0.43000751497625506,0.5394998785122574,-76,43
rn1q1rk1/p3ppbp/2b2np1/2p5/4P2Q/2N2N2/PP2BPPP/R1B1K2R b KQ - 0 1,e6,e7e6,0.4264673053142633,0.5330902822991305,-80,36,b8d7,False,0.5013175485996916,0.48067870579756605,1,-21,e7e6,True,0.4264673053142633,0.5330902822991305,-80,36
rn2k1nr/pp1bp2p/3p2p1/q1pP4/2P1p3/1QP5/P2N1PPP/R1B1KB1R b KQkq - 0 1,Nf6,g8f6,0.4996954034797523,0.46874313267512907,0,-34,g8f6,True,0.4996954034797523,0.46874313267512907,0,-34,g8f6,True,0.4996954034797523,0.46874313267512907,0,-34
2rr2k1/pb2qp1p/1p2nbp1/2pp4/PP1P4/2N1PN2/Q4PPP/1R1R1BK1 w - - 0 1,bxc5,b4c5,0.472087996873916,0.48067870579756605,-30,-21,b4c5,True,0.472087996873916,0.48067870579756605,-30,-21,b4c5,True,0.472087996873916,0.48067870579756605,-30,-21
2bqr1k1/5pb1/p2p2p1/3r4/P4PP1/2p1B2Q/2R2N2/3NK2R w K - 0 1,Nxc3,d1c3,0.49997661355294154,0.2788895198861058,0,-258,e1g1,False,0.5430059772457186,0.6590564612649169,46,179,e1g1,False,0.5430059772457186,0.6590564612649169,46,179
2rrn1k1/2q2ppp/pp2pb2/n1p2P2/2P5/2NPP1P1/P3Q1NP/BR1R2K1 b - - 0 1,exf5,e6f5,0.44522457119933534,0.4559296988800415,-59,-48,f6c3,False,0.4487970345145788,0.45319095389262815,-55,-51,e6f5,True,0.44522457119933534,0.4559296988800415,-59,-48
r2r2k1/pp3ppp/1n1b1n2/q1p1pP2/4P3/P1NBB2P/1PP1Q1P1/R4RK1 b - - 0 1,c4,c5c4,0.4727051109814214,0.48619570897068454,-29,-15,c5c4,True,0.4727051109814214,0.48619570897068454,-29,-15,c5c4,True,0.4727051109814214,0.48619570897068454,-29,-15
r4rk1/p3qpb1/1p1p2pp/3Pp1n1/PRP1P2N/2N1BPPb/2Q4P/1R4K1 b - - 0 1,f5,f7f5,0.5105333460199164,0.5704090259445697,11,77,f7f5,True,0.5105333460199164,0.5704090259445697,11,77,f7f5,True,0.5105333460199164,0.5704090259445697,11,77
q4rk1/1ppb1pb1/3p1npp/1P1Pp3/N1P1P3/4B2P/n3BPP1/N2Q1RK1 b - - 0 1,Nxe4,f6e4,0.436117909459973,0.5,-69,0,f6e4,True,0.436117909459973,0.5,-69,0,f6e4,True,0.436117909459973,0.5,-69,0
r1b2r2/pp3pkp/3q1np1/2pPp3/4P3/2QB4/PP3PPP/2R1K1NR b K - 0 1,c4,c5c4,0.48253488865675653,0.5018410316799476,-18,2,c5c4,True,0.48253488865675653,0.5018410316799476,-18,2,c5c4,True,0.48253488865675653,0.5018410316799476,-18,2
r1q1kb1r/1b3ppp/1p1ppn2/pP6/P1P1P3/6P1/3N1PBP/R1BQ1RK1 w kq - 0 1,c5,c4c5,0.6211774675996983,0.6754049255580261,134,199,c4c5,True,0.6211774675996983,0.6754049255580261,134,199,c4c5,True,0.6211774675996983,0.6754049255580261,134,199
r6k/1p3rp1/2pnqp1p/8/PR1Pp1P1/4P2P/1Q3PB1/3R2K1 w - - 0 1,d5,d4d5,0.5779480492902891,0.5954683835833042,85,105,d4d5,True,0.5779480492902891,0.5954683835833042,85,105,d4d5,True,0.5779480492902891,0.5954683835833042,85,105
r3nrk1/1pp1qppp/p7/3Pp3/4P3/P1N2Q2/1P3PPP/2RR2K1 w - - 0 1,d6,d5d6,0.5496042051300504,0.5165632973121441,54,18,c3a4,False,0.559419381616447,0.5248335896523929,64,27,c3e2,False,0.5442935343044009,0.5349228039541688,48,38
1r5r/p1pk2pp/3pb3/2p1Pp2/5P2/1P1B4/P1PK2PP/4RR2 w - f6 0 1,exd6,e5d6,0.5734513760328812,0.6656440579806581,80,187,e5f6,False,0.5851051929952183,0.5667962794387497,93,73,e5d6,True,0.5734513760328812,0.6656440579806581,80,187
3r2k1/p4pbp/b3p3/npqpP1pP/8/2P3P1/P3QPBN/R3R1K1 w - - 0 1,h6,h5h6,0.7340412028708787,0.716645830340413,275,252,h5h6,True,0.7340412028708787,0.716645830340413,275,252,h5h6,True,0.7340412028708787,0.716645830340413,275,252
r1bq1r1k/1p3pp1/2p1p2p/p1P5/PbQP4/6P1/1P3PBP/RNR3K1 b - - 0 1,e5,e6e5,0.5860177334869089,0.5954683835833042,94,105,e6e5,True,0.5860177334869089,0.5954683835833042,94,105,e6e5,True,0.5860177334869089,0.5954683835833042,94,105
2k5/p2r3p/2p1b1n1/2p2p1N/2P2P2/2R4P/P2B1KP1/8 w - - 0 1,Be3,d2e3,0.593571120051155,0.6573997938422768,102,177,d2e3,True,0.593571120051155,0.6573997938422768,102,177,d2e3,True,0.593571120051155,0.6573997938422768,102,177
5r2/1r1n1qbk/RN4pp/2p1p3/2P5/1RBP2P1/1Q2PP2/6K1 w - - 0 1,f3,f2f3,0.5963727857857972,0.7128924657021357,106,247,f2f3,True,0.5963727857857972,0.7128924657021357,106,247,f2f3,True,0.5963727857857972,0.7128924657021357,106,247
2r3k1/5pp1/r2ppn1p/p6q/Pp1NP3/1P2RP2/2PQ2PP/1K1R4 w - - 0 1,g4,g2g4,0.5772157909912917,0.5767131009559461,84,84,g2g4,True,0.5772157909912917,0.5767131009559461,84,84,g2g4,True,0.5772157909912917,0.5767131009559461,84,84
1rbqr1k1/R4p2/3p1bp1/1p1Pp3/2p1B3/2P2N1P/1P1Q1PP1/R5K1 w - - 0 1,h4,h3h4,0.5340528921772281,0.5055228953683342,37,6,d2h6,False,0.5698093334846766,0.4843562675785791,76,-17,g2g3,False,0.5249001647087893,0.5073636275599663,27,8
r3k1nr/1pp3pp/p2bbp2/2p5/4P3/2N1BN2/PPP2PPP/2KR3R w kq - 0 1,e5,e4e5,0.5336007908721611,0.5767131009559461,36,84,c3a4,False,0.5698798245478722,0.5640820298184349,76,70,e4e5,True,0.5336007908721611,0.5767131009559461,36,84
2b3k1/2q4p/p2p2p1/P1p2n2/2Pb2Q1/8/R2BrNPP/5RK1 b - - 0 1,Qc6,c7c6,0.29002199558152575,0.8254673326201856,-243,422,e2e8,False,0.6547809470797498,0.6507349938882695,173,169,c7c6,True,0.29002199558152575,0.8254673326201856,-243,422
1q3rk1/p1r3pp/3R4/2n5/4B3/6P1/P3Q2P/3R2K1 w - - 0 1,Bc2,e4c2,0.585413752312174,0.5847815132358991,93,93,e4c2,True,0.585413752312174,0.5847815132358991,93,93,e4g2,False,0.5719500863692691,0.591915609324709,78,101
rn1qk2r/pp3pp1/2p1pnp1/8/Pb1P2P1/2N1P2P/1P3P2/R1BQKB1R b KQkq - 0 1,Qd5,d8d5,0.5140835941023294,0.5184020844121936,15,20,d8d5,True,0.5140835941023294,0.5184020844121936,15,20,d8d5,True,0.5140835941023294,0.5184020844121936,15,20
r5k1/3q1bpp/3p4/p2p1r2/1p6/1P3NRP/PP3PPK/3Q1R2 w - - 0 1,Qd4,d1d4,0.6207290414188469,0.6786254827184693,133,203,d1d4,True,0.6207290414188469,0.6786254827184693,133,203,d1d4,True,0.6207290414188469,0.6786254827184693,133,203
r2r1nk1/pp3qpp/2p1pp2/8/3P1P1P/5QPB/PPP5/2KRR3 w - - 0 1,Bf1,h3f1,0.6291285510837311,0.6243673063917166,143,138,c2c3,False,0.6322191951459435,0.6060654870564154,147,117,c1b1,False,0.6266105289636242,0.6278152022123592,140,142
r4rk1/p1nq1pp1/1p1pp2p/8/P2PR3/1QP2N2/1P3PPP/R5K1 b - - 0 1,Rfb8,f8b8,0.5236347433533424,0.5285051773118131,25,31,f8b8,True,0.5236347433533424,0.5285051773118131,25,31,a7a6,False,0.521137735398553,0.5294226081270875,22,32
r4rk1/1pp3b1/n2p2pp/p2P1q2/2P2p2/P1N2N1P/1P1Q1PP1/1R3RK1 w - - 0 1,Nb5,c3b5,0.6093751319548977,0.6183032245766588,120,131,c3b5,True,0.6093751319548977,0.6183032245766588,120,131,b2b4,False,0.5981363247112659,0.6252304785769166,108,139
3r2k1/1p2q1pp/pQp2p2/4p1n1/1PN1P3/2P3PP/1P3PK1/4R3 b - - 0 1,Qd7,e7d7,0.6211879779249383,0.7335231920150604,134,275,e7d7,True,0.6211879779249383,0.7335231920150604,134,275,e7d7,True,0.6211879779249383,0.7335231920150604,134,275
r2qr1k1/p1p2ppp/1p3b2/2nPp3/7P/2P1QNN1/PP3PP1/2KR3R w - - 0 1,Ne4,g3e4,0.5481595867027909,0.522078114090291,52,24,g3e4,True,0.5481595867027909,0.522078114090291,52,24,g3e4,True,0.5481595867027909,0.522078114090291,52,24
1r2k2r/5p2/1qp1b1p1/3p2R1/6P1/1P4Q1/P5BP/1K1R4 w k - 0 1,h4,h2h4,0.4962500079424515,0.49539752999711567,-4,-5,h2h4,True,0.4962500079424515,0.49539752999711567,-4,-5,h2h4,True,0.4962500079424515,0.49539752999711567,-4,-5
r2qk2r/1bpnnpb1/p2pp1pp/1p6/3PPP2/P1N1BN2/1PPQB1PP/R4R1K b kq - 0 1,f5,f7f5,0.48390860368642263,0.4669097177008696,-17,-36,e8g8,False,0.5037946456124673,0.5119644756166626,4,13,e8g8,False,0.5037946456124673,0.5119644756166626,4,13
2rq1rk1/1bp1bppp/4p3/pp1nN3/1P1P4/P3P1P1/2QN1PBP/R4RK1 w - - 0 1,Nb3,d2b3,0.5660975272904137,0.6278152022123592,72,142,e3e4,False,0.5691834735057236,0.6104522820914586,75,122,d2b3,True,0.5660975272904137,0.6278152022123592,72,142
4r1k1/1p3p1p/1r1ppQp1/p1q1P3/P1P5/1P2R1PP/5P2/3R2K1 w - - 0 1,h4,h3h4,0.6763512755336657,0.7037644505807509,200,235,h3h4,True,0.6763512755336657,0.7037644505807509,200,235,h3h4,True,0.6763512755336657,0.7037644505807509,200,235
1qrr1bk1/1b2nppp/p2p1n2/1p1Pp3/1P2P3/P4N1P/1BBN1PP1/2RQR1K1 w - - 0 1,Nb3,d2b3,0.6097662609578081,0.5794073444653803,121,87,d2b3,True,0.6097662609578081,0.5794073444653803,121,87,c1a1,False,0.5779669519247872,0.5794073444653803,85,87
3r2k1/2q1npb1/rpp3pp/2p1p3/P3P3/1PQPBN2/5PPP/R3R1K1 w - - 0 1,a5,a4a5,0.5973546728375325,0.5649872147270768,107,71,a4a5,True,0.5973546728375325,0.5649872147270768,107,71,a4a5,True,0.5973546728375325,0.5649872147270768,107,71
r2qr1k1/pp1b1ppp/2n2b2/3p4/3N4/2R1B1P1/PP2PPBP/3Q1RK1 w - - 0 1,Rc5,c3c5,0.52918944308757,0.5266697440308632,31,29,c3c2,False,0.5306322905568193,0.5147240615881282,33,16,g2d5,False,0.5005383013472953,0.5340066578563346,0,37
5rk1/pb2q1pp/1r1bpn2/2ppNp2/2P5/PP2P1P1/1BQ2PBP/2R2RK1 b - - 0 1,d4,d5d4,0.4870631683265574,0.6226385940780689,-14,136,d6e5,False,0.5049903490133265,0.5174827500461167,5,19,d5d4,True,0.4870631683265574,0.6226385940780689,-14,136
2kr2r1/ppq1np1p/2p1pn1P/1P4p1/P1PP4/3N2NQ/5PP1/R3R1K1 w - - 0 1,d5,d4d5,0.5674141155662467,0.649897670785642,73,168,a4a5,False,0.5929847810502051,0.6226385940780689,102,136,d4d5,True,0.5674141155662467,0.649897670785642,73,168
3q2k1/b2r1ppp/p1n5/1p1p4/3Pr3/1Q1NP1P1/PP1B1R1P/5R1K w - - 0 1,a4,a2a4,0.5717717139694292,0.522078114090291,78,24,a2a4,True,0.5717717139694292,0.522078114090291,78,24,f1c1,False,0.5600564498406286,0.5275875538925041,65,30
1k1rr3/1pp1qpb1/p2pbn1p/6p1/3BP3/1PN2P2/1PP1NQPP/1K1RR3 w - - 0 1,e5,e4e5,0.5181963090579085,0.676211637485054,19,200,b3b4,False,0.591548459769305,0.589244688568345,100,98,e4e5,True,0.5181963090579085,0.676211637485054,19,200
r2q1rk1/p1pn1pp1/1p2pn1p/7b/Q1BP3B/P1N1P1R1/1P3P1P/R3K3 w Q - 0 1,Bb5,c4b5,0.4737346038251394,0.5640820298184349,-28,70,a4c6,False,0.5287729044559172,0.5055228953683342,31,6,c4b5,True,0.4737346038251394,0.5640820298184349,-28,70
r3k2r/pp3pp1/2b1p3/3pP2n/3P3P/3B1N2/PP1K1P2/2R3R1 w kq - 0 1,b4,b2b4,0.5621664869337168,0.589244688568345,67,98,d2e3,False,0.5695303974100115,0.5883532029754936,76,97,b2b4,True,0.5621664869337168,0.589244688568345,67,98
r2qr1k1/pp1b1pbp/n4np1/2pP4/2Q4N/2N1B3/PP2BPPP/R2R2K1 b - - 0 1,b5,b7b5,0.5177315438334216,0.6423206501894636,19,159,a6b4,False,0.5277864698213621,0.5184020844121936,30,20,b7b5,True,0.5177315438334216,0.6423206501894636,19,159
r1b1k2r/p2qbppp/1pp5/1P1pPp2/Pn1P4/2N2N2/2P2PPP/1RBQ1RK1 w kq - 0 1,e6,e5e6,0.6771157989231305,0.7979314733413094,201,373,c3e2,False,0.6938357778823319,0.7240628269004115,222,262,e5e6,True,0.6771157989231305,0.7979314733413094,201,373
r2qr1k1/1p2bppp/p1p1bn2/2Pp4/1P1P1B2/2NB4/P1Q2PPP/R4RK1 w - - 0 1,Na4,c3a4,0.5930707215986549,0.585675286773559,102,94,c3a4,True,0.5930707215986549,0.585675286773559,102,94,c3a4,True,0.5930707215986549,0.585675286773559,102,94
r1b2rk1/p4pbp/1p1q2p1/nB1Pp3/4P2P/2R1B3/P3NPP1/3Q1K1R w - - 0 1,Bc1,e3c1,0.5958854779245757,0.623503343299711,105,137,h4h5,False,0.5971016808951621,0.5820968656397246,106,90,e3c1,True,0.5958854779245757,0.623503343299711,105,137
5rk1/5ppp/p1pb1r2/1p3q2/3P4/1PP3P1/P3QB1P/3RR1K1 b - - 0 1,h5,h7h5,0.5744583240308605,0.5477213400816676,81,52,h7h5,True,0.5744583240308605,0.5477213400816676,81,52,h7h5,True,0.5744583240308605,0.5477213400816676,81,52
2rq1rk1/1b1n1pb1/pp1ppnpp/8/1PP1PPP1/2NBN2R/P2B3P/1R2Q1K1 b - - 0 1,g5,g6g5,0.5637111642971803,0.6139489294360486,69,126,b6b5,False,0.6161648426382486,0.6540749558280547,128,173,b6b5,False,0.6161648426382486,0.6540749558280547,128,173
r1r3k1/1b1n1ppp/p2Bpn2/1p6/8/1BPRPP2/P1N3PP/4K2R b K - 0 1,a5,a6a5,0.5855362389958345,0.613075853553636,93,125,a6a5,True,0.5855362389958345,0.613075853553636,93,125,a6a5,True,0.5855362389958345,0.613075853553636,93,125
r1bq1rk1/p3bppp/1np1p3/8/3P4/1BN2Q2/PP3PPP/R1B2RK1 b - - 0 1,Qxd4,d8d4,0.49916926501429837,0.5046024700028845,0,5,d8d4,True,0.49916926501429837,0.5046024700028845,0,5,d8d4,True,0.49916926501429837,0.5046024700028845,0,5
r1b2rk1/pp2q1pp/2p1pn2/3p4/2PP4/1P2PRP1/PQN3BP/R5K1 b - - 0 1,Bd7,c8d7,0.5137072168170088,0.5092041601288086,14,10,f8e8,False,0.5139861173620514,0.5174827500461167,15,19,h7h6,False,0.48367960944862654,0.5229967635676993,-17,25
r3k2r/1bpqppb1/pn4p1/1p1pPn1p/3P1P2/2NB1N2/PPP1QBPP/2KR3R w kq - 0 1,Nb1,c3b1,0.6203060896361173,0.6321068166142683,133,147,c3b1,True,0.6203060896361173,0.6321068166142683,133,147,c3b1,True,0.6203060896361173,0.6321068166142683,133,147
r4rk1/1p3pbp/1P1pb1p1/4p3/1P2P2q/4B3/4BPPP/2RQ1RK1 w - - 0 1,Bf3,e2f3,0.6014815498918171,0.648220254322344,111,166,c1c7,False,0.6317298430458362,0.6209067564512851,146,134,e2c4,False,0.6162645027245717,0.6515713880482262,128,170
r1b1nrk1/2q2ppp/pn1b4/1ppPp1B1/4P3/1PN2N2/P4PPP/R2QRBK1 w - - 0 1,a4,a2a4,0.6242481321102227,0.5731136939018822,137,80,a2a4,True,0.6242481321102227,0.5731136939018822,137,80,f3d2,False,0.5636527018256084,0.5847815132358991,69,93
2r1k2r/1p3p1p/4bp2/p1q1p3/2P1P3/1PQ5/4BPPP/1R1R2K1 w k - 0 1,h3,h2h3,0.5684841194447254,0.5998952814867482,74,110,b3b4,False,0.5696616562096439,0.5184020844121936,76,20,h2h3,True,0.5684841194447254,0.5998952814867482,74,110
r1bq1rk1/pppn2bp/3ppnp1/8/2P1P3/P1NB1N2/1P3PPP/R1BQ1RK1 w - - 0 1,e5,e4e5,0.5483645136998294,0.5440703011199586,52,48,e4e5,True,0.5483645136998294,0.5440703011199586,52,48,e4e5,True,0.5483645136998294,0.5440703011199586,52,48
q1r3k1/3npp1p/pp1p2p1/1P2r3/P1PNP2P/5PP1/2RQ2K1/1R6 b - - 0 1,Rec5,e5c5,0.49659655613682663,0.5486333135073832,-3,53,e5c5,True,0.49659655613682663,0.5486333135073832,-3,53,e5c5,True,0.49659655613682663,0.5486333135073832,-3,53
4k1r1/1b1nbp1p/3qp3/rB6/P2p1p1B/R4N2/1P2QPPP/2R3K1 w - - 0 1,Qe4,e2e4,0.4996977050016045,0.7801662604387296,0,344,e2c2,False,0.5941769320444377,0.6397788635128212,103,156,e2e4,True,0.4996977050016045,0.7801662604387296,0,344
4rrk1/pp1b2bp/nq1p2p1/2pP1p2/2P2Pn1/P1NB1R2/1PQBN1PP/1R4K1 b - - 0 1,Nb4,a6b4,0.6101994562963975,0.5540980866051488,121,59,a6b4,True,0.6101994562963975,0.5540980866051488,121,59,a6b4,True,0.6101994562963975,0.5540980866051488,121,59
r1bq1rk1/1pp2pbn/n2p2p1/p2Pp3/2P1P1P1/2N1B3/PP1NBP2/R2QK2R b KQ - 0 1,Bf6,g7f6,0.3768735481131523,0.38779794964864106,-136,-124,g7f6,True,0.3768735481131523,0.38779794964864106,-136,-124,g7f6,True,0.3768735481131523,0.38779794964864106,-136,-124
r4rk1/3bppbp/1q4p1/np1pP3/3P4/1P2BN2/4BPPP/R2Q1RK1 w - - 0 1,Ne1,f3e1,0.5529138081837038,0.5713110574149894,57,78,h2h4,False,0.554429020415492,0.5613639348680176,59,67,f3e1,True,0.5529138081837038,0.5713110574149894,57,78
rn1q1rk1/pbppbppp/1p2pn2/8/2PP1B2/4PN2/PP1NBPPP/R2Q1RK1 b - - 0 1,Nh5,f6h5,0.5139169097797724,0.5239152574834706,15,26,f6h5,True,0.5139169097797724,0.5239152574834706,15,26,f6h5,True,0.5139169097797724,0.5239152574834706,15,26
r1b2rk1/1p1nqpbp/p2p4/2pP2pn/P3P3/2NB1N1P/1P3PPB/R2Q1RK1 w - - 0 1,e5,e4e5,0.6424949027667046,0.7247978839371,159,263,e4e5,True,0.6424949027667046,0.7247978839371,159,263,e4e5,True,0.6424949027667046,0.7247978839371,159,263
